date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,WS2M,region
2006-06-11,15.55,21.87,11.04,1.13,65.31,9.97,2.98,USA
2006-06-12,18.56,26.19,9.06,0.0,60.24,26.87,1.57,USA
2006-06-13,23.48,31.2,15.89,0.06,51.91,30.17,1.12,USA
2006-06-14,24.87,32.12,17.04,0.01,52.54,19.8,2.86,USA
2006-06-15,25.96,32.62,18.87,0.25,53.98,13.43,5.26,USA
2006-06-16,28.51,35.36,21.92,0.0,51.05,27.05,4.92,USA
2006-06-17,26.77,30.66,22.25,0.97,61.49,21.69,4.33,USA
2006-06-18,26.01,33.53,19.59,2.5,54.85,25.77,2.23,USA
2006-06-19,25.47,32.52,19.03,0.37,43.93,30.34,2.68,USA
2006-06-20,25.81,33.64,17.65,3.66,54.07,16.2,3.92,USA
2006-06-21,26.46,31.72,21.26,7.42,63.6,20.7,3.12,USA
2006-06-22,23.25,28.92,19.25,0.33,53.61,17.94,1.71,USA
2006-06-23,24.51,31.45,16.21,0.01,50.99,26.94,1.76,USA
2006-06-24,23.42,30.33,17.37,6.35,61.05,13.66,2.07,USA
2006-06-25,19.57,23.26,15.96,2.8,65.9,21.62,3.88,USA
2006-06-26,20.93,27.68,13.68,0.47,57.69,26.26,3.58,USA
2006-06-27,22.61,29.2,15.45,1.14,51.18,24.59,2.22,USA
2006-06-28,22.19,29.98,13.3,0.0,44.54,29.38,1.2,USA
2006-06-29,24.94,33.42,14.88,0.22,47.77,28.87,2.12,USA
2006-06-30,26.65,34.3,19.6,1.35,52.51,15.06,2.63,USA
2006-07-01,29.51,38.14,22.33,0.19,45.47,19.77,3.94,USA
2006-07-02,26.83,32.34,22.54,5.76,63.99,14.21,1.34,USA
2006-07-03,27.69,32.72,23.04,3.13,62.23,20.22,2.19,USA
2006-07-04,23.94,30.37,17.35,0.0,42.12,28.91,3.29,USA
2006-07-05,22.01,29.58,14.23,0.01,42.89,29.82,2.43,USA
2006-07-06,23.0,30.43,15.52,0.0,41.62,28.2,1.68,USA
2006-07-07,23.73,31.35,16.16,0.0,42.38,23.65,2.99,USA
2006-07-08,23.87,30.88,17.82,0.16,53.68,14.87,2.95,USA
2006-07-09,27.64,36.41,19.27,0.02,52.67,28.09,2.45,USA
2006-07-10,24.4,29.62,21.34,21.45,70.14,8.77,1.29,USA
2006-07-11,24.75,30.9,20.95,4.12,82.49,16.9,2.4,USA
2006-07-12,25.23,30.49,20.13,0.09,73.7,15.43,2.08,USA
2006-07-13,26.95,33.05,20.53,15.81,75.11,21.47,1.71,USA
2006-07-14,28.31,34.38,21.38,0.31,63.09,28.5,1.58,USA
2006-07-15,29.73,37.33,22.4,0.0,41.1,29.55,1.44,USA
2006-07-16,30.17,38.42,21.13,0.04,53.16,29.05,2.98,USA
2006-07-17,31.3,39.48,24.03,0.02,53.05,27.02,4.22,USA
2006-07-18,27.54,35.82,18.97,0.0,40.26,28.94,2.97,USA
2006-07-19,31.25,40.93,21.27,0.07,48.12,24.38,3.7,USA
2006-07-20,29.0,34.88,22.78,0.65,53.97,24.97,3.55,USA
2006-07-21,22.71,29.38,18.87,8.11,59.05,16.38,2.33,USA
2006-07-22,24.39,31.35,16.39,0.03,48.38,25.76,1.91,USA
2006-07-23,26.84,34.89,17.68,0.12,43.57,28.17,2.52,USA
2006-07-24,25.99,31.79,20.75,0.54,48.2,20.53,3.24,USA
2006-07-25,28.02,36.73,21.0,13.13,58.98,15.34,3.55,USA
2006-07-26,27.36,33.0,21.93,16.15,72.53,25.58,1.84,USA
2006-07-27,27.97,33.6,22.26,2.11,67.22,14.55,0.9,USA
2006-07-28,29.27,36.48,21.57,0.05,61.11,28.04,1.88,USA
2006-07-29,30.99,37.85,23.64,0.06,57.07,27.11,2.85,USA
2006-07-30,32.29,39.24,24.74,0.05,48.03,27.82,3.59,USA
2006-07-31,32.58,39.3,25.89,2.06,44.16,26.17,4.87,USA
2006-08-01,30.93,35.6,26.52,5.98,52.5,17.99,3.99,USA
2006-08-02,27.71,33.02,22.3,7.42,67.22,16.73,3.22,USA
2006-08-03,25.36,32.12,19.81,0.05,56.65,28.11,2.76,USA
2006-08-04,26.18,33.5,18.37,0.0,44.88,28.11,2.21,USA
2006-08-05,26.17,32.9,19.47,9.19,64.31,20.15,3.97,USA
2006-08-06,27.41,34.05,22.31,1.23,63.84,22.96,2.74,USA
2006-08-07,24.33,30.87,19.24,4.33,48.67,13.94,1.66,USA
2006-08-08,20.72,25.15,17.61,10.89,81.79,6.9,2.39,USA
2006-08-09,25.66,33.18,18.82,14.08,80.45,19.67,2.4,USA
2006-08-10,24.87,27.65,22.11,5.33,88.31,18.44,1.95,USA
2006-08-11,24.43,29.61,20.7,0.01,75.25,16.87,2.67,USA
2006-08-12,24.77,31.17,18.48,0.0,68.9,21.58,3.02,USA
2006-08-13,26.16,33.78,18.7,18.9,74.04,10.89,3.42,USA
2006-08-14,22.05,27.65,16.5,0.53,64.43,24.85,2.89,USA
2006-08-15,22.93,30.27,15.24,0.05,56.6,26.1,1.37,USA
2006-08-16,23.83,30.63,17.13,1.24,56.16,22.02,2.76,USA
2006-08-17,23.21,28.32,17.94,24.06,83.37,13.29,2.28,USA
2006-08-18,24.31,28.02,22.16,13.53,91.07,10.58,1.39,USA
2006-08-19,22.36,25.72,17.55,0.24,82.22,9.26,2.36,USA
2006-08-20,20.73,26.36,13.74,0.01,67.31,20.98,1.36,USA
2006-08-21,22.75,28.79,15.56,0.0,68.1,21.28,1.12,USA
2006-08-22,24.59,30.69,18.21,0.04,72.34,24.0,1.51,USA
2006-08-23,24.88,31.93,17.74,0.03,63.09,24.21,3.06,USA
2006-08-24,26.14,32.98,19.92,0.02,62.24,23.37,3.74,USA
2006-08-25,26.07,31.32,21.5,2.9,62.8,13.11,2.74,USA
2006-08-26,22.99,28.32,18.84,0.41,68.72,9.43,3.06,USA
2006-08-27,21.36,26.97,16.27,10.58,71.59,10.07,2.39,USA
2006-08-28,18.94,21.45,16.38,18.16,82.21,4.73,3.07,USA
2006-08-29,20.2,26.47,15.08,1.48,71.57,16.99,2.28,USA
2006-08-30,20.15,27.04,13.09,0.0,69.21,23.41,1.79,USA
2006-08-31,19.84,26.92,13.36,0.0,67.69,22.04,1.91,USA
2006-09-01,19.85,26.11,12.74,0.01,67.51,19.02,1.67,USA
2006-09-02,19.85,24.94,14.91,5.68,76.34,14.43,1.01,USA
2006-09-03,18.66,24.23,13.77,8.06,69.0,20.83,1.77,USA
2006-09-04,17.07,21.83,13.69,4.41,76.72,17.62,1.54,USA
2006-09-05,19.28,26.53,11.64,0.03,67.46,21.01,1.94,USA
2006-09-06,20.92,27.91,12.95,0.0,55.93,21.46,1.23,USA
2006-09-07,20.97,28.28,13.81,0.0,59.09,20.69,2.1,USA
2006-09-08,21.94,29.97,15.0,0.14,57.04,21.38,2.69,USA
2006-09-09,19.44,24.19,15.8,8.13,83.12,8.97,1.33,USA
2006-09-10,17.77,19.97,16.66,37.31,93.92,3.18,3.07,USA
2006-09-11,17.58,20.74,14.15,2.03,89.18,3.93,2.41,USA
2006-09-12,14.9,19.65,11.46,0.11,79.73,6.87,3.21,USA
2006-09-13,15.6,22.88,8.63,0.0,66.84,22.21,1.58,USA
2006-09-14,17.44,25.97,10.0,0.0,62.33,21.76,2.62,USA
2006-09-15,19.62,27.09,12.1,0.0,65.32,21.37,4.26,USA
2006-09-16,23.41,29.87,15.92,5.43,70.72,19.68,5.94,USA
2006-09-17,16.61,23.57,9.91,11.35,68.05,15.45,4.33,USA
2006-09-18,11.65,16.55,7.13,0.0,64.81,14.22,4.07,USA
2006-09-19,9.77,15.69,5.25,0.0,64.79,12.42,3.54,USA
2006-09-20,10.69,17.85,3.09,0.01,63.91,20.27,1.26,USA
2006-09-21,13.67,21.02,8.95,11.7,78.56,3.6,5.09,USA
2006-09-22,16.47,22.85,12.25,1.11,74.47,13.54,4.95,USA
2006-09-23,13.97,18.25,10.33,0.12,77.25,11.83,3.23,USA
2006-09-24,14.16,20.15,9.47,0.01,67.15,19.81,3.49,USA
2006-09-25,15.3,23.68,8.27,0.0,65.27,19.91,2.56,USA
2006-09-26,16.54,24.92,7.23,0.0,62.62,19.4,2.87,USA
2006-09-27,14.32,17.96,9.47,0.26,70.49,13.07,3.48,USA
2006-09-28,10.18,15.27,5.34,0.05,66.36,14.97,2.99,USA
2006-09-29,13.82,21.76,6.81,0.61,61.88,16.06,3.35,USA
2006-09-30,16.42,24.16,9.12,0.02,64.4,15.32,2.97,USA
2006-10-01,20.67,29.55,10.97,0.02,63.47,17.45,3.78,USA
2006-10-02,23.14,30.16,18.88,0.17,72.54,12.59,3.14,USA
2006-10-03,23.31,31.61,16.75,0.01,70.92,16.91,2.78,USA
2006-10-04,17.25,21.8,12.29,0.08,69.41,6.6,4.42,USA
2006-10-05,13.3,20.1,8.26,0.0,57.69,17.63,2.19,USA
2006-10-06,13.4,21.57,6.45,0.0,56.27,17.24,3.43,USA
2006-10-07,16.27,24.95,8.9,0.0,48.52,17.23,4.34,USA
2006-10-08,15.66,22.86,10.06,0.0,61.2,11.91,3.45,USA
2006-10-09,11.64,15.83,8.28,0.0,58.17,10.36,3.96,USA
2006-10-10,9.93,13.65,7.53,6.17,75.69,4.45,1.58,USA
2006-10-11,5.2,8.37,0.05,0.31,64.84,9.34,4.74,USA
2006-10-12,2.36,8.04,-1.86,0.0,50.33,16.0,5.17,USA
2006-10-13,3.82,10.91,-2.2,0.0,49.28,17.68,5.45,USA
2006-10-14,5.03,12.14,-2.61,0.0,45.38,17.24,2.81,USA
2006-10-15,9.02,15.52,4.81,4.7,72.66,6.43,3.56,USA
2006-10-16,11.1,15.83,8.89,3.36,87.72,3.17,3.93,USA
2006-10-17,12.07,19.57,7.49,0.66,82.78,4.38,2.21,USA
2006-10-18,5.17,8.24,0.73,4.21,77.52,4.19,3.43,USA
2006-10-19,3.51,9.54,-2.93,0.02,68.84,13.92,1.78,USA
2006-10-20,7.38,13.76,0.8,2.51,77.84,5.51,1.9,USA
2006-10-21,3.58,7.29,-0.24,8.08,84.71,2.58,4.11,USA
2006-10-22,0.95,6.23,-2.86,0.02,60.54,8.31,3.93,USA
2006-10-23,0.67,6.3,-3.75,0.0,64.14,12.82,3.11,USA
2006-10-24,2.44,10.36,-3.66,0.0,69.62,14.17,1.9,USA
2006-10-25,5.9,13.37,-0.82,1.1,76.09,7.31,3.46,USA
2006-10-26,6.67,9.88,5.0,9.54,88.13,2.81,3.25,USA
2006-10-27,7.33,13.66,3.43,0.01,73.58,11.98,3.99,USA
2006-10-28,6.74,14.6,0.89,0.04,61.27,8.26,3.35,USA
2006-10-29,9.63,19.83,0.94,0.0,65.17,13.73,2.83,USA
2006-10-30,10.8,18.57,1.31,0.0,70.89,9.1,5.46,USA
2006-10-31,0.03,5.31,-4.29,0.0,55.64,13.44,3.78,USA
2006-11-01,0.08,7.2,-4.99,0.0,49.43,12.79,3.19,USA
2006-11-02,-1.5,3.97,-5.15,0.0,57.06,13.74,3.14,USA
2006-11-03,2.71,11.75,-4.63,0.0,55.8,11.96,2.64,USA
2006-11-04,7.75,15.26,3.89,0.02,68.33,11.33,3.41,USA
2006-11-05,8.12,17.16,1.27,0.0,85.12,11.43,2.4,USA
2006-11-06,9.43,15.78,6.46,0.35,89.36,2.79,2.72,USA
2006-11-07,10.7,18.49,6.25,0.07,77.28,10.37,2.58,USA
2006-11-08,13.56,23.46,6.9,0.0,75.18,11.41,3.4,USA
2006-11-09,10.59,16.13,4.65,0.02,59.13,11.09,3.8,USA
2006-11-10,2.58,4.95,-1.83,3.56,75.43,1.94,5.95,USA
2006-11-11,-1.74,4.16,-6.53,0.0,65.8,12.13,2.4,USA
2006-11-12,2.15,9.78,-4.26,4.75,69.29,7.39,4.09,USA
2006-11-13,4.61,10.25,1.48,0.54,74.69,11.02,2.29,USA
2006-11-14,4.42,9.76,1.15,0.01,77.56,5.32,3.09,USA
2006-11-15,2.47,6.47,-1.7,0.03,76.56,6.27,4.67,USA
2006-11-16,0.07,5.83,-3.84,0.02,79.69,6.09,2.67,USA
2006-11-17,2.08,8.3,-1.65,0.0,79.56,10.22,2.45,USA
2006-11-18,0.44,5.96,-4.41,0.0,75.8,4.3,3.3,USA
2006-11-19,-1.07,5.99,-5.37,0.0,72.09,11.04,1.34,USA
2006-11-20,1.44,9.64,-3.77,0.0,67.71,10.26,2.75,USA
2006-11-21,4.97,13.4,0.3,0.0,67.73,9.64,3.96,USA
2006-11-22,6.65,15.8,1.22,0.0,82.08,9.09,2.78,USA
2006-11-23,7.57,14.04,2.89,0.0,87.3,7.85,2.45,USA
2006-11-24,8.38,13.39,5.8,0.0,86.14,8.15,2.5,USA
2006-11-25,7.22,11.87,4.82,0.28,88.1,4.68,1.14,USA
2006-11-26,10.82,15.81,5.71,0.15,93.24,5.79,1.7,USA
2006-11-27,8.73,11.47,5.31,19.95,91.31,2.48,1.73,USA
2006-11-28,12.72,19.28,2.33,13.58,89.53,4.58,4.61,USA
2006-11-29,-2.17,1.91,-6.58,0.34,54.75,3.74,5.99,USA
2006-11-30,-7.23,-5.02,-9.3,0.0,51.44,6.23,5.7,USA
2006-12-01,-6.56,-1.43,-11.42,0.0,66.86,9.48,3.98,USA
2006-12-02,-6.27,-3.47,-10.49,0.0,70.2,9.82,4.52,USA
2006-12-03,-9.88,-5.97,-12.93,0.0,70.43,9.71,3.7,USA
2006-12-04,-4.46,1.83,-9.32,0.01,65.22,9.09,4.23,USA
2006-12-05,-1.29,5.99,-8.15,0.0,73.14,6.74,3.86,USA
2006-12-06,-0.99,3.59,-9.36,0.0,73.26,8.54,4.81,USA
2006-12-07,-11.37,-7.56,-14.95,0.0,61.78,9.73,3.88,USA
2006-12-08,-4.8,2.6,-11.54,0.0,64.46,8.92,4.7,USA
2006-12-09,0.11,7.39,-5.08,0.01,83.82,9.18,4.97,USA
2006-12-10,2.96,8.83,-0.2,0.0,80.03,8.58,5.17,USA
2006-12-11,4.42,6.97,2.37,2.42,97.58,1.9,3.3,USA
2006-12-12,1.92,6.27,-3.94,0.44,92.44,2.01,3.28,USA
2006-12-13,2.29,11.02,-2.79,0.0,85.99,8.73,2.85,USA
2006-12-14,7.06,13.3,1.56,0.03,62.51,8.66,5.67,USA
2006-12-15,1.7,7.45,-2.7,0.0,76.69,6.88,2.89,USA
2006-12-16,5.43,12.39,1.08,0.0,90.7,2.48,3.41,USA
2006-12-17,0.22,6.19,-3.06,0.0,65.63,5.02,2.47,USA
2006-12-18,-1.36,3.56,-3.95,0.0,65.58,7.62,1.68,USA
2006-12-19,-0.47,6.75,-3.98,0.0,62.05,8.5,1.81,USA
2006-12-20,0.55,2.33,-1.61,12.87,87.51,1.72,3.18,USA
2006-12-21,3.0,9.28,0.62,9.1,95.4,4.66,1.95,USA
2006-12-22,1.62,4.37,-1.5,2.5,94.58,1.83,2.74,USA
2006-12-23,-1.36,4.29,-4.26,0.0,88.61,6.9,3.51,USA
2006-12-24,0.0,7.54,-3.76,0.0,84.24,8.36,2.62,USA
2006-12-25,-1.77,1.82,-4.68,0.0,78.86,7.94,4.95,USA
2006-12-26,-1.38,5.16,-5.59,0.0,73.48,8.92,2.96,USA
2006-12-27,2.0,7.09,-1.23,0.0,76.34,4.09,3.18,USA
2006-12-28,3.73,9.24,-0.35,0.01,90.59,5.79,2.65,USA
2006-12-29,6.99,13.73,3.73,0.45,93.5,6.64,2.33,USA
2006-12-30,7.65,12.13,4.3,10.78,94.28,1.35,4.65,USA
2006-12-31,3.87,8.5,-2.89,17.64,89.99,2.42,4.77,USA
2007-01-01,-2.38,3.57,-5.93,0.0,79.98,9.17,3.87,USA
2007-01-02,-1.24,4.72,-5.17,0.11,80.82,8.99,3.46,USA
2007-01-03,2.02,9.27,-2.43,0.05,77.27,9.01,5.61,USA
2007-01-04,4.38,10.24,1.2,1.39,92.41,4.1,5.5,USA
2007-01-05,1.63,5.26,-0.92,0.37,91.76,5.08,3.68,USA
2007-01-06,0.27,6.79,-3.02,0.0,81.34,9.58,3.34,USA
2007-01-07,-1.11,3.48,-4.35,0.0,82.29,4.32,5.1,USA
2007-01-08,0.67,7.47,-4.31,0.02,80.85,9.19,4.85,USA
2007-01-09,-1.87,0.81,-4.75,0.0,71.03,9.08,5.49,USA
2007-01-10,1.68,8.46,-4.03,0.0,68.61,9.26,6.36,USA
2007-01-11,3.02,7.51,-4.66,0.05,90.74,3.32,4.72,USA
2007-01-12,-8.08,-5.33,-11.42,0.02,59.43,5.53,5.88,USA
2007-01-13,-9.41,-6.41,-12.47,0.93,72.18,3.88,2.9,USA
2007-01-14,-5.34,-3.99,-6.32,6.39,84.82,2.64,3.59,USA
2007-01-15,-9.61,-6.55,-13.29,0.76,82.96,6.12,5.68,USA
2007-01-16,-13.82,-8.4,-18.57,0.0,76.81,9.0,2.66,USA
2007-01-17,-9.19,-3.2,-14.87,0.05,81.55,10.4,4.74,USA
2007-01-18,-5.4,-2.47,-8.19,0.06,87.19,6.28,5.39,USA
2007-01-19,-6.63,0.3,-11.38,0.0,85.76,10.15,2.82,USA
2007-01-20,-6.36,-0.89,-12.25,1.41,87.33,7.33,3.22,USA
2007-01-21,-4.49,-0.84,-8.17,6.55,93.79,3.94,3.19,USA
2007-01-22,-6.52,-1.35,-10.65,0.05,92.49,4.22,3.12,USA
2007-01-23,-6.12,-1.11,-10.21,0.47,95.65,5.41,3.03,USA
2007-01-24,-4.17,1.24,-8.54,0.03,92.48,3.87,2.86,USA
2007-01-25,-6.22,-1.08,-10.62,0.0,92.84,4.86,1.7,USA
2007-01-26,-0.18,6.39,-3.96,0.13,90.67,11.14,5.29,USA
2007-01-27,-7.35,-3.22,-14.2,0.0,74.61,10.44,6.54,USA
2007-01-28,-13.27,-9.03,-16.51,0.0,72.32,12.2,4.39,USA
2007-01-29,-8.72,-1.23,-12.9,0.0,80.15,9.85,6.11,USA
2007-01-30,-14.55,-11.5,-17.33,0.0,78.68,12.38,5.0,USA
2007-01-31,-10.91,-5.73,-17.81,0.14,88.54,10.81,3.9,USA
2007-02-01,-10.3,-5.27,-15.05,0.02,82.22,12.35,3.14,USA
2007-02-02,-12.77,-7.98,-18.67,0.0,63.0,12.77,6.14,USA
2007-02-03,-16.51,-12.99,-19.77,0.0,66.05,12.28,5.61,USA
2007-02-04,-16.98,-12.22,-20.12,0.0,73.67,12.61,4.05,USA
2007-02-05,-15.2,-12.53,-18.09,0.21,73.46,10.37,1.56,USA
2007-02-06,-11.41,-7.07,-15.4,0.69,81.7,7.0,3.84,USA
2007-02-07,-12.29,-8.75,-14.37,0.04,78.96,7.75,2.79,USA
2007-02-08,-11.74,-6.84,-16.45,0.06,71.83,12.64,2.44,USA
2007-02-09,-10.63,-6.42,-14.25,0.06,68.1,12.8,3.25,USA
2007-02-10,-11.6,-6.36,-17.34,0.02,77.46,13.51,2.41,USA
2007-02-11,-3.25,2.93,-9.64,0.02,82.96,10.66,2.61,USA
2007-02-12,-1.84,2.3,-5.66,1.92,86.32,7.13,3.8,USA
2007-02-13,-8.46,-6.03,-14.75,3.88,83.9,9.64,6.09,USA
2007-02-14,-13.23,-7.74,-18.04,0.0,80.71,14.67,3.86,USA
2007-02-15,-14.29,-9.89,-17.71,0.0,78.53,14.76,3.52,USA
2007-02-16,-11.08,-5.3,-18.61,0.98,90.46,10.0,5.6,USA
2007-02-17,-6.45,-1.75,-9.81,0.31,83.54,14.37,5.9,USA
2007-02-18,-3.46,4.31,-9.92,0.05,90.8,14.33,3.22,USA
2007-02-19,1.5,5.42,-1.46,0.0,89.72,12.89,4.44,USA
2007-02-20,2.27,8.75,-0.86,0.24,89.58,15.05,2.03,USA
2007-02-21,3.54,12.03,-0.8,0.0,79.3,15.18,4.31,USA
2007-02-22,-0.05,6.71,-4.16,0.0,71.09,15.88,3.41,USA
2007-02-23,0.72,6.83,-3.64,2.71,76.38,9.15,6.68,USA
2007-02-24,0.0,1.41,-1.11,26.1,92.17,1.78,7.45,USA
2007-02-25,-2.27,-0.4,-6.85,1.71,93.66,3.79,5.66,USA
2007-02-26,-6.32,-0.9,-10.35,0.08,91.19,9.24,3.7,USA
2007-02-27,-5.09,0.54,-10.57,0.03,88.41,8.93,1.99,USA
2007-02-28,-1.49,0.62,-4.99,0.75,93.93,8.25,5.96,USA
2007-03-01,-0.03,1.82,-3.38,14.13,93.77,4.73,6.91,USA
2007-03-02,-4.13,-2.34,-8.59,1.69,86.86,9.39,8.31,USA
2007-03-03,-8.19,-5.48,-11.67,0.03,86.23,18.51,5.75,USA
2007-03-04,-7.14,1.69,-18.23,0.09,91.22,18.32,3.77,USA
2007-03-05,-4.08,0.96,-10.9,0.01,82.28,16.42,3.56,USA
2007-03-06,-3.88,3.71,-11.35,0.01,82.42,15.74,2.85,USA
2007-03-07,-3.63,1.41,-9.05,0.0,86.61,11.22,2.39,USA
2007-03-08,0.62,9.13,-6.54,0.0,84.84,18.09,3.4,USA
2007-03-09,2.16,8.16,-0.42,3.72,93.24,9.58,2.63,USA
2007-03-10,4.47,13.82,-1.5,0.0,72.51,17.69,1.75,USA
2007-03-11,6.28,16.2,-1.76,0.0,76.1,17.23,3.26,USA
2007-03-12,10.24,18.77,3.67,0.0,85.86,18.33,4.49,USA
2007-03-13,14.08,23.39,7.48,0.0,81.12,18.58,5.44,USA
2007-03-14,7.59,14.86,-0.97,0.02,77.8,12.66,4.38,USA
2007-03-15,2.57,9.83,-2.96,0.07,67.67,13.24,2.39,USA
2007-03-16,-0.32,5.91,-5.63,0.05,68.22,20.12,2.92,USA
2007-03-17,0.46,4.84,-2.46,1.69,74.96,11.96,2.12,USA
2007-03-18,2.86,8.62,-3.94,0.02,78.64,15.83,4.2,USA
2007-03-19,6.99,14.22,-0.72,0.0,71.13,19.85,4.41,USA
2007-03-20,4.67,13.38,-3.67,2.1,67.78,14.95,4.99,USA
2007-03-21,15.49,22.09,6.32,6.39,88.53,5.32,5.74,USA
2007-03-22,10.24,16.29,3.36,2.2,69.18,17.67,2.77,USA
2007-03-23,13.89,21.03,7.12,1.05,84.46,12.4,1.37,USA
2007-03-24,16.62,21.46,12.6,6.84,92.77,8.05,2.72,USA
2007-03-25,18.99,25.79,13.63,0.12,76.29,19.91,6.37,USA
2007-03-26,18.52,24.9,14.21,0.01,81.77,19.12,4.47,USA
2007-03-27,14.41,18.21,10.02,1.73,88.74,12.76,1.98,USA
2007-03-28,15.67,21.21,10.99,1.3,87.77,10.35,3.58,USA
2007-03-29,15.2,20.93,10.47,2.14,90.27,7.29,4.32,USA
2007-03-30,16.65,22.38,13.37,8.64,86.79,12.05,2.48,USA
2007-03-31,14.24,20.58,5.96,14.67,80.72,7.89,6.7,USA
2007-04-01,8.23,15.48,4.74,0.29,71.6,11.19,6.56,USA
2007-04-02,10.22,16.82,2.93,2.98,77.43,18.45,2.29,USA
2007-04-03,6.04,12.89,-5.53,2.61,74.24,11.08,6.6,USA
2007-04-04,-2.57,3.7,-6.81,0.0,58.88,19.46,6.83,USA
2007-04-05,-1.64,4.59,-5.95,0.0,59.32,24.9,4.34,USA
2007-04-06,-4.02,0.15,-7.03,0.0,51.2,20.33,7.05,USA
2007-04-07,-3.24,1.89,-7.98,0.01,56.6,25.46,5.51,USA
2007-04-08,-0.65,5.11,-6.37,0.0,59.47,23.1,2.58,USA
2007-04-09,2.08,8.49,-2.2,0.0,53.77,24.17,1.14,USA
2007-04-10,3.94,10.53,-1.1,10.12,77.84,8.05,4.59,USA
2007-04-11,1.32,3.6,-0.71,12.47,87.76,4.9,5.43,USA
2007-04-12,1.69,7.9,-3.64,0.03,74.15,17.72,3.97,USA
2007-04-13,4.2,9.58,-1.45,0.01,68.56,16.93,1.39,USA
2007-04-14,5.63,11.38,0.46,0.02,64.78,17.38,2.04,USA
2007-04-15,8.87,17.55,-1.13,0.0,62.17,25.46,2.63,USA
2007-04-16,12.71,22.41,1.92,0.0,65.96,26.14,2.69,USA
2007-04-17,13.36,20.5,6.62,0.02,76.95,18.34,2.9,USA
2007-04-18,10.89,17.81,3.66,0.0,70.59,26.26,3.02,USA
2007-04-19,9.96,16.79,2.66,0.01,74.0,22.66,3.6,USA
2007-04-20,13.66,22.39,5.77,0.25,77.76,24.06,4.18,USA
2007-04-21,17.61,25.56,9.81,0.0,73.15,25.86,5.27,USA
2007-04-22,16.92,21.65,11.56,10.77,79.6,14.58,5.75,USA
2007-04-23,14.48,20.52,9.61,0.32,70.36,22.14,3.82,USA
2007-04-24,12.12,15.56,9.19,34.61,85.73,5.69,4.48,USA
2007-04-25,9.2,11.08,6.2,39.82,87.87,4.18,7.12,USA
2007-04-26,7.8,12.11,4.33,2.63,83.59,7.37,3.84,USA
2007-04-27,12.85,21.02,4.16,0.0,74.38,21.39,2.56,USA
2007-04-28,15.68,23.8,7.0,0.0,66.59,27.67,3.02,USA
2007-04-29,19.61,28.99,10.17,0.0,66.77,25.3,3.85,USA
2007-04-30,21.32,28.76,13.81,0.0,73.53,26.88,4.32,USA
2007-05-01,18.92,24.18,11.27,0.0,72.67,21.21,3.67,USA
2007-05-02,14.89,21.17,7.75,0.07,71.9,21.13,4.08,USA
2007-05-03,15.24,19.7,10.66,1.62,82.7,4.14,5.26,USA
2007-05-04,17.8,22.36,13.31,2.58,86.9,9.38,4.16,USA
2007-05-05,19.6,23.9,15.04,21.86,87.49,10.97,5.51,USA
2007-05-06,18.19,19.81,17.14,43.68,92.78,3.43,6.15,USA
2007-05-07,18.27,22.62,14.38,3.93,89.73,16.16,3.75,USA
2007-05-08,17.67,23.57,12.5,0.0,76.02,22.07,2.24,USA
2007-05-09,19.18,26.2,10.76,0.02,67.86,25.97,1.55,USA
2007-05-10,21.56,26.91,15.4,0.23,64.87,23.96,0.82,USA
2007-05-11,19.85,26.98,13.27,0.0,70.39,28.68,2.73,USA
2007-05-12,19.32,26.35,12.37,0.11,72.47,25.72,2.84,USA
2007-05-13,21.25,28.33,13.88,0.0,74.18,26.69,4.68,USA
2007-05-14,23.22,29.33,16.9,1.78,76.98,25.73,5.22,USA
2007-05-15,14.53,18.59,9.06,4.26,76.09,11.91,4.57,USA
2007-05-16,13.54,20.81,6.53,0.0,64.73,21.74,3.76,USA
2007-05-17,11.98,18.93,4.38,0.0,64.01,30.95,2.26,USA
2007-05-18,14.83,22.69,6.22,0.0,67.91,30.38,3.78,USA
2007-05-19,18.2,25.53,9.96,0.0,72.27,28.88,4.13,USA
2007-05-20,20.39,25.99,14.21,0.0,76.56,26.22,3.49,USA
2007-05-21,20.69,26.34,14.88,0.0,73.42,26.23,3.94,USA
2007-05-22,20.77,25.57,15.99,0.48,81.27,17.16,5.06,USA
2007-05-23,20.88,25.07,16.67,25.67,86.17,14.56,4.47,USA
2007-05-24,16.89,19.97,9.98,16.18,79.4,12.43,4.01,USA
2007-05-25,14.72,21.28,6.73,0.03,70.34,29.12,2.06,USA
2007-05-26,16.34,21.17,11.42,8.53,88.44,12.66,2.43,USA
2007-05-27,15.1,20.08,7.8,0.0,68.02,27.98,1.45,USA
2007-05-28,20.88,26.21,14.02,0.64,81.68,20.68,3.57,USA
2007-05-29,21.55,25.35,18.03,2.94,86.72,19.15,3.22,USA
2007-05-30,20.4,24.44,15.23,24.02,87.26,12.07,3.92,USA
2007-05-31,19.22,24.81,12.89,0.59,70.98,29.2,1.18,USA
2007-06-01,18.97,23.61,13.92,11.09,82.49,16.7,1.73,USA
2007-06-02,18.17,23.5,12.56,1.09,78.35,26.19,2.91,USA
2007-06-03,17.73,22.6,12.27,1.55,81.03,20.97,3.56,USA
2007-06-04,19.55,25.56,13.98,0.01,74.91,26.51,4.11,USA
2007-06-05,17.09,22.24,11.36,0.0,63.54,31.84,2.39,USA
