date,soybeans_gov_stocks,soybeans_gov_stocks_change,soybeans_gov_stocks_pct_change
1986-04-12,536365000.0,220308000.0,0.6970514812201596
1986-04-13,536365000.0,220308000.0,0.6970514812201596
1986-04-14,536365000.0,220308000.0,0.6970514812201596
1986-04-15,536365000.0,220308000.0,0.6970514812201596
1986-04-16,536365000.0,220308000.0,0.6970514812201596
1986-04-17,536365000.0,220308000.0,0.6970514812201596
1986-04-18,536365000.0,220308000.0,0.6970514812201596
1986-04-19,536365000.0,220308000.0,0.6970514812201596
1986-04-20,536365000.0,220308000.0,0.6970514812201596
1986-04-21,536365000.0,220308000.0,0.6970514812201596
1986-04-22,536365000.0,220308000.0,0.6970514812201596
1986-04-23,536365000.0,220308000.0,0.6970514812201596
1986-04-24,536365000.0,220308000.0,0.6970514812201596
1986-04-25,536365000.0,220308000.0,0.6970514812201596
1986-04-26,536365000.0,220308000.0,0.6970514812201596
1986-04-27,536365000.0,220308000.0,0.6970514812201596
1986-04-28,536365000.0,220308000.0,0.6970514812201596
1986-04-29,536365000.0,220308000.0,0.6970514812201596
1986-04-30,536365000.0,220308000.0,0.6970514812201596
1986-05-01,536365000.0,220308000.0,0.6970514812201596
1986-05-02,536365000.0,220308000.0,0.6970514812201596
1986-05-03,536365000.0,220308000.0,0.6970514812201596
1986-05-04,536365000.0,220308000.0,0.6970514812201596
1986-05-05,536365000.0,220308000.0,0.6970514812201596
1986-05-06,536365000.0,220308000.0,0.6970514812201596
1986-05-07,536365000.0,220308000.0,0.6970514812201596
1986-05-08,536365000.0,220308000.0,0.6970514812201596
1986-05-09,536365000.0,220308000.0,0.6970514812201596
1986-05-10,536365000.0,220308000.0,0.6970514812201596
1986-05-11,536365000.0,220308000.0,0.6970514812201596
1986-05-12,536365000.0,220308000.0,0.6970514812201596
1986-05-13,536365000.0,220308000.0,0.6970514812201596
1986-05-14,536365000.0,220308000.0,0.6970514812201596
1986-05-15,536365000.0,220308000.0,0.6970514812201596
1986-05-16,536365000.0,220308000.0,0.6970514812201596
1986-05-17,536365000.0,220308000.0,0.6970514812201596
1986-05-18,536365000.0,220308000.0,0.6970514812201596
1986-05-19,536365000.0,220308000.0,0.6970514812201596
1986-05-20,536365000.0,220308000.0,0.6970514812201596
1986-05-21,536365000.0,220308000.0,0.6970514812201596
1986-05-22,536365000.0,220308000.0,0.6970514812201596
1986-05-23,536365000.0,220308000.0,0.6970514812201596
1986-05-24,536365000.0,220308000.0,0.6970514812201596
1986-05-25,536365000.0,220308000.0,0.6970514812201596
1986-05-26,536365000.0,220308000.0,0.6970514812201596
1986-05-27,536365000.0,220308000.0,0.6970514812201596
1986-05-28,536365000.0,220308000.0,0.6970514812201596
1986-05-29,536365000.0,220308000.0,0.6970514812201596
1986-05-30,536365000.0,220308000.0,0.6970514812201596
1986-05-31,536365000.0,220308000.0,0.6970514812201596
1986-06-01,536365000.0,220308000.0,0.6970514812201596
1986-06-02,536365000.0,220308000.0,0.6970514812201596
1986-06-03,536365000.0,220308000.0,0.6970514812201596
1986-06-04,536365000.0,220308000.0,0.6970514812201596
1986-06-05,536365000.0,220308000.0,0.6970514812201596
1986-06-06,536365000.0,220308000.0,0.6970514812201596
1986-06-07,536365000.0,220308000.0,0.6970514812201596
1986-06-08,536365000.0,220308000.0,0.6970514812201596
1986-06-09,536365000.0,220308000.0,0.6970514812201596
1986-06-10,536365000.0,220308000.0,0.6970514812201596
1986-06-11,536365000.0,220308000.0,0.6970514812201596
1986-06-12,536365000.0,220308000.0,0.6970514812201596
1986-06-13,536365000.0,220308000.0,0.6970514812201596
1986-06-14,536365000.0,220308000.0,0.6970514812201596
1986-06-15,536365000.0,220308000.0,0.6970514812201596
1986-06-16,536365000.0,220308000.0,0.6970514812201596
1986-06-17,536365000.0,220308000.0,0.6970514812201596
1986-06-18,536365000.0,220308000.0,0.6970514812201596
1986-06-19,536365000.0,220308000.0,0.6970514812201596
1986-06-20,536365000.0,220308000.0,0.6970514812201596
1986-06-21,536365000.0,220308000.0,0.6970514812201596
1986-06-22,536365000.0,220308000.0,0.6970514812201596
1986-06-23,536365000.0,220308000.0,0.6970514812201596
1986-06-24,536365000.0,220308000.0,0.6970514812201596
1986-06-25,536365000.0,220308000.0,0.6970514812201596
1986-06-26,536365000.0,220308000.0,0.6970514812201596
1986-06-27,536365000.0,220308000.0,0.6970514812201596
1986-06-28,536365000.0,220308000.0,0.6970514812201596
1986-06-29,536365000.0,220308000.0,0.6970514812201596
1986-06-30,536365000.0,220308000.0,0.6970514812201596
1986-07-01,536365000.0,220308000.0,0.6970514812201596
1986-07-02,536365000.0,220308000.0,0.6970514812201596
1986-07-03,536365000.0,220308000.0,0.6970514812201596
1986-07-04,536365000.0,220308000.0,0.6970514812201596
1986-07-05,536365000.0,220308000.0,0.6970514812201596
1986-07-06,536365000.0,220308000.0,0.6970514812201596
1986-07-07,536365000.0,220308000.0,0.6970514812201596
1986-07-08,536365000.0,220308000.0,0.6970514812201596
1986-07-09,536365000.0,220308000.0,0.6970514812201596
1986-07-10,536365000.0,220308000.0,0.6970514812201596
1986-07-11,536365000.0,220308000.0,0.6970514812201596
1986-07-12,536365000.0,220308000.0,0.6970514812201596
1986-07-13,536365000.0,220308000.0,0.6970514812201596
1986-07-14,536365000.0,220308000.0,0.6970514812201596
1986-07-15,536365000.0,220308000.0,0.6970514812201596
1986-07-16,536365000.0,220308000.0,0.6970514812201596
1986-07-17,536365000.0,220308000.0,0.6970514812201596
1986-07-18,536365000.0,220308000.0,0.6970514812201596
1986-07-19,536365000.0,220308000.0,0.6970514812201596
1986-07-20,536365000.0,220308000.0,0.6970514812201596
1986-07-21,536365000.0,220308000.0,0.6970514812201596
1986-07-22,536365000.0,220308000.0,0.6970514812201596
1986-07-23,536365000.0,220308000.0,0.6970514812201596
1986-07-24,536365000.0,220308000.0,0.6970514812201596
1986-07-25,536365000.0,220308000.0,0.6970514812201596
1986-07-26,536365000.0,220308000.0,0.6970514812201596
1986-07-27,536365000.0,220308000.0,0.6970514812201596
1986-07-28,536365000.0,220308000.0,0.6970514812201596
1986-07-29,536365000.0,220308000.0,0.6970514812201596
1986-07-30,536365000.0,220308000.0,0.6970514812201596
1986-07-31,536365000.0,220308000.0,0.6970514812201596
1986-08-01,536365000.0,220308000.0,0.6970514812201596
1986-08-02,536365000.0,220308000.0,0.6970514812201596
1986-08-03,536365000.0,220308000.0,0.6970514812201596
1986-08-04,536365000.0,220308000.0,0.6970514812201596
1986-08-05,536365000.0,220308000.0,0.6970514812201596
1986-08-06,536365000.0,220308000.0,0.6970514812201596
1986-08-07,536365000.0,220308000.0,0.6970514812201596
1986-08-08,536365000.0,220308000.0,0.6970514812201596
1986-08-09,536365000.0,220308000.0,0.6970514812201596
1986-08-10,536365000.0,220308000.0,0.6970514812201596
1986-08-11,536365000.0,220308000.0,0.6970514812201596
1986-08-12,536365000.0,220308000.0,0.6970514812201596
1986-08-13,536365000.0,220308000.0,0.6970514812201596
1986-08-14,536365000.0,220308000.0,0.6970514812201596
1986-08-15,536365000.0,220308000.0,0.6970514812201596
1986-08-16,536365000.0,220308000.0,0.6970514812201596
1986-08-17,536365000.0,220308000.0,0.6970514812201596
1986-08-18,536365000.0,220308000.0,0.6970514812201596
1986-08-19,536365000.0,220308000.0,0.6970514812201596
1986-08-20,536365000.0,220308000.0,0.6970514812201596
1986-08-21,536365000.0,220308000.0,0.6970514812201596
1986-08-22,536365000.0,220308000.0,0.6970514812201596
1986-08-23,536365000.0,220308000.0,0.6970514812201596
1986-08-24,536365000.0,220308000.0,0.6970514812201596
1986-08-25,536365000.0,220308000.0,0.6970514812201596
1986-08-26,536365000.0,220308000.0,0.6970514812201596
1986-08-27,536365000.0,220308000.0,0.6970514812201596
1986-08-28,536365000.0,220308000.0,0.6970514812201596
1986-08-29,536365000.0,220308000.0,0.6970514812201596
1986-08-30,536365000.0,220308000.0,0.6970514812201596
1986-08-31,436447000.0,-99918000.0,-0.1862873229983314
1986-09-01,436447000.0,-99918000.0,-0.1862873229983314
1986-09-02,436447000.0,-99918000.0,-0.1862873229983314
1986-09-03,436447000.0,-99918000.0,-0.1862873229983314
1986-09-04,436447000.0,-99918000.0,-0.1862873229983314
1986-09-05,436447000.0,-99918000.0,-0.1862873229983314
1986-09-06,436447000.0,-99918000.0,-0.1862873229983314
1986-09-07,436447000.0,-99918000.0,-0.1862873229983314
1986-09-08,436447000.0,-99918000.0,-0.1862873229983314
1986-09-09,436447000.0,-99918000.0,-0.1862873229983314
1986-09-10,436447000.0,-99918000.0,-0.1862873229983314
1986-09-11,436447000.0,-99918000.0,-0.1862873229983314
1986-09-12,436447000.0,-99918000.0,-0.1862873229983314
1986-09-13,436447000.0,-99918000.0,-0.1862873229983314
1986-09-14,436447000.0,-99918000.0,-0.1862873229983314
1986-09-15,436447000.0,-99918000.0,-0.1862873229983314
1986-09-16,436447000.0,-99918000.0,-0.1862873229983314
1986-09-17,436447000.0,-99918000.0,-0.1862873229983314
1986-09-18,436447000.0,-99918000.0,-0.1862873229983314
1986-09-19,436447000.0,-99918000.0,-0.1862873229983314
1986-09-20,436447000.0,-99918000.0,-0.1862873229983314
1986-09-21,436447000.0,-99918000.0,-0.1862873229983314
1986-09-22,436447000.0,-99918000.0,-0.1862873229983314
1986-09-23,436447000.0,-99918000.0,-0.1862873229983314
1986-09-24,436447000.0,-99918000.0,-0.1862873229983314
1986-09-25,436447000.0,-99918000.0,-0.1862873229983314
1986-09-26,436447000.0,-99918000.0,-0.1862873229983314
1986-09-27,436447000.0,-99918000.0,-0.1862873229983314
1986-09-28,436447000.0,-99918000.0,-0.1862873229983314
1986-09-29,436447000.0,-99918000.0,-0.1862873229983314
1986-09-30,436447000.0,-99918000.0,-0.1862873229983314
1986-10-01,436447000.0,-99918000.0,-0.1862873229983314
1986-10-02,436447000.0,-99918000.0,-0.1862873229983314
1986-10-03,436447000.0,-99918000.0,-0.1862873229983314
1986-10-04,436447000.0,-99918000.0,-0.1862873229983314
1986-10-05,436447000.0,-99918000.0,-0.1862873229983314
1986-10-06,436447000.0,-99918000.0,-0.1862873229983314
1986-10-07,436447000.0,-99918000.0,-0.1862873229983314
1986-10-08,436447000.0,-99918000.0,-0.1862873229983314
1986-10-09,436447000.0,-99918000.0,-0.1862873229983314
1986-10-10,436447000.0,-99918000.0,-0.1862873229983314
1986-10-11,436447000.0,-99918000.0,-0.1862873229983314
1986-10-12,436447000.0,-99918000.0,-0.1862873229983314
1986-10-13,436447000.0,-99918000.0,-0.1862873229983314
1986-10-14,436447000.0,-99918000.0,-0.1862873229983314
1986-10-15,436447000.0,-99918000.0,-0.1862873229983314
1986-10-16,436447000.0,-99918000.0,-0.1862873229983314
1986-10-17,436447000.0,-99918000.0,-0.1862873229983314
1986-10-18,436447000.0,-99918000.0,-0.1862873229983314
1986-10-19,436447000.0,-99918000.0,-0.1862873229983314
1986-10-20,436447000.0,-99918000.0,-0.1862873229983314
1986-10-21,436447000.0,-99918000.0,-0.1862873229983314
1986-10-22,436447000.0,-99918000.0,-0.1862873229983314
1986-10-23,436447000.0,-99918000.0,-0.1862873229983314
1986-10-24,436447000.0,-99918000.0,-0.1862873229983314
1986-10-25,436447000.0,-99918000.0,-0.1862873229983314
1986-10-26,436447000.0,-99918000.0,-0.1862873229983314
1986-10-27,436447000.0,-99918000.0,-0.1862873229983314
1986-10-28,436447000.0,-99918000.0,-0.1862873229983314
1986-10-29,436447000.0,-99918000.0,-0.1862873229983314
1986-10-30,436447000.0,-99918000.0,-0.1862873229983314
1986-10-31,436447000.0,-99918000.0,-0.1862873229983314
1986-11-01,436447000.0,-99918000.0,-0.1862873229983314
1986-11-02,436447000.0,-99918000.0,-0.1862873229983314
1986-11-03,436447000.0,-99918000.0,-0.1862873229983314
1986-11-04,436447000.0,-99918000.0,-0.1862873229983314
1986-11-05,436447000.0,-99918000.0,-0.1862873229983314
1986-11-06,436447000.0,-99918000.0,-0.1862873229983314
1986-11-07,436447000.0,-99918000.0,-0.1862873229983314
1986-11-08,436447000.0,-99918000.0,-0.1862873229983314
1986-11-09,436447000.0,-99918000.0,-0.1862873229983314
1986-11-10,436447000.0,-99918000.0,-0.1862873229983314
1986-11-11,436447000.0,-99918000.0,-0.1862873229983314
1986-11-12,436447000.0,-99918000.0,-0.1862873229983314
1986-11-13,436447000.0,-99918000.0,-0.1862873229983314
1986-11-14,436447000.0,-99918000.0,-0.1862873229983314
1986-11-15,436447000.0,-99918000.0,-0.1862873229983314
1986-11-16,436447000.0,-99918000.0,-0.1862873229983314
1986-11-17,436447000.0,-99918000.0,-0.1862873229983314
1986-11-18,436447000.0,-99918000.0,-0.1862873229983314
1986-11-19,436447000.0,-99918000.0,-0.1862873229983314
1986-11-20,436447000.0,-99918000.0,-0.1862873229983314
1986-11-21,436447000.0,-99918000.0,-0.1862873229983314
1986-11-22,436447000.0,-99918000.0,-0.1862873229983314
1986-11-23,436447000.0,-99918000.0,-0.1862873229983314
1986-11-24,436447000.0,-99918000.0,-0.1862873229983314
1986-11-25,436447000.0,-99918000.0,-0.1862873229983314
1986-11-26,436447000.0,-99918000.0,-0.1862873229983314
1986-11-27,436447000.0,-99918000.0,-0.1862873229983314
1986-11-28,436447000.0,-99918000.0,-0.1862873229983314
1986-11-29,436447000.0,-99918000.0,-0.1862873229983314
1986-11-30,436447000.0,-99918000.0,-0.1862873229983314
1986-12-01,436447000.0,-99918000.0,-0.1862873229983314
1986-12-02,436447000.0,-99918000.0,-0.1862873229983314
1986-12-03,436447000.0,-99918000.0,-0.1862873229983314
1986-12-04,436447000.0,-99918000.0,-0.1862873229983314
1986-12-05,436447000.0,-99918000.0,-0.1862873229983314
1986-12-06,436447000.0,-99918000.0,-0.1862873229983314
1986-12-07,436447000.0,-99918000.0,-0.1862873229983314
1986-12-08,436447000.0,-99918000.0,-0.1862873229983314
1986-12-09,436447000.0,-99918000.0,-0.1862873229983314
1986-12-10,436447000.0,-99918000.0,-0.1862873229983314
1986-12-11,436447000.0,-99918000.0,-0.1862873229983314
1986-12-12,436447000.0,-99918000.0,-0.1862873229983314
1986-12-13,436447000.0,-99918000.0,-0.1862873229983314
1986-12-14,436447000.0,-99918000.0,-0.1862873229983314
1986-12-15,436447000.0,-99918000.0,-0.1862873229983314
1986-12-16,436447000.0,-99918000.0,-0.1862873229983314
1986-12-17,436447000.0,-99918000.0,-0.1862873229983314
1986-12-18,436447000.0,-99918000.0,-0.1862873229983314
1986-12-19,436447000.0,-99918000.0,-0.1862873229983314
1986-12-20,436447000.0,-99918000.0,-0.1862873229983314
1986-12-21,436447000.0,-99918000.0,-0.1862873229983314
1986-12-22,436447000.0,-99918000.0,-0.1862873229983314
1986-12-23,436447000.0,-99918000.0,-0.1862873229983314
1986-12-24,436447000.0,-99918000.0,-0.1862873229983314
1986-12-25,436447000.0,-99918000.0,-0.1862873229983314
1986-12-26,436447000.0,-99918000.0,-0.1862873229983314
1986-12-27,436447000.0,-99918000.0,-0.1862873229983314
1986-12-28,436447000.0,-99918000.0,-0.1862873229983314
1986-12-29,436447000.0,-99918000.0,-0.1862873229983314
1986-12-30,436447000.0,-99918000.0,-0.1862873229983314
1986-12-31,436447000.0,-99918000.0,-0.1862873229983314
1987-01-01,436447000.0,-99918000.0,-0.1862873229983314
1987-01-02,436447000.0,-99918000.0,-0.1862873229983314
1987-01-03,436447000.0,-99918000.0,-0.1862873229983314
1987-01-04,436447000.0,-99918000.0,-0.1862873229983314
1987-01-05,436447000.0,-99918000.0,-0.1862873229983314
1987-01-06,436447000.0,-99918000.0,-0.1862873229983314
1987-01-07,436447000.0,-99918000.0,-0.1862873229983314
1987-01-08,436447000.0,-99918000.0,-0.1862873229983314
1987-01-09,436447000.0,-99918000.0,-0.1862873229983314
1987-01-10,436447000.0,-99918000.0,-0.1862873229983314
1987-01-11,436447000.0,-99918000.0,-0.1862873229983314
1987-01-12,436447000.0,-99918000.0,-0.1862873229983314
1987-01-13,436447000.0,-99918000.0,-0.1862873229983314
1987-01-14,436447000.0,-99918000.0,-0.1862873229983314
1987-01-15,436447000.0,-99918000.0,-0.1862873229983314
1987-01-16,436447000.0,-99918000.0,-0.1862873229983314
1987-01-17,436447000.0,-99918000.0,-0.1862873229983314
1987-01-18,436447000.0,-99918000.0,-0.1862873229983314
1987-01-19,436447000.0,-99918000.0,-0.1862873229983314
1987-01-20,436447000.0,-99918000.0,-0.1862873229983314
1987-01-21,436447000.0,-99918000.0,-0.1862873229983314
1987-01-22,436447000.0,-99918000.0,-0.1862873229983314
1987-01-23,436447000.0,-99918000.0,-0.1862873229983314
1987-01-24,436447000.0,-99918000.0,-0.1862873229983314
1987-01-25,436447000.0,-99918000.0,-0.1862873229983314
1987-01-26,436447000.0,-99918000.0,-0.1862873229983314
1987-01-27,436447000.0,-99918000.0,-0.1862873229983314
1987-01-28,436447000.0,-99918000.0,-0.1862873229983314
1987-01-29,436447000.0,-99918000.0,-0.1862873229983314
1987-01-30,436447000.0,-99918000.0,-0.1862873229983314
1987-01-31,436447000.0,-99918000.0,-0.1862873229983314
1987-02-01,436447000.0,-99918000.0,-0.1862873229983314
1987-02-02,436447000.0,-99918000.0,-0.1862873229983314
1987-02-03,436447000.0,-99918000.0,-0.1862873229983314
1987-02-04,436447000.0,-99918000.0,-0.1862873229983314
1987-02-05,436447000.0,-99918000.0,-0.1862873229983314
1987-02-06,436447000.0,-99918000.0,-0.1862873229983314
1987-02-07,436447000.0,-99918000.0,-0.1862873229983314
1987-02-08,436447000.0,-99918000.0,-0.1862873229983314
1987-02-09,436447000.0,-99918000.0,-0.1862873229983314
1987-02-10,436447000.0,-99918000.0,-0.1862873229983314
1987-02-11,436447000.0,-99918000.0,-0.1862873229983314
1987-02-12,436447000.0,-99918000.0,-0.1862873229983314
1987-02-13,436447000.0,-99918000.0,-0.1862873229983314
1987-02-14,436447000.0,-99918000.0,-0.1862873229983314
1987-02-15,436447000.0,-99918000.0,-0.1862873229983314
1987-02-16,436447000.0,-99918000.0,-0.1862873229983314
1987-02-17,436447000.0,-99918000.0,-0.1862873229983314
1987-02-18,436447000.0,-99918000.0,-0.1862873229983314
1987-02-19,436447000.0,-99918000.0,-0.1862873229983314
1987-02-20,436447000.0,-99918000.0,-0.1862873229983314
1987-02-21,436447000.0,-99918000.0,-0.1862873229983314
1987-02-22,436447000.0,-99918000.0,-0.1862873229983314
1987-02-23,436447000.0,-99918000.0,-0.1862873229983314
1987-02-24,436447000.0,-99918000.0,-0.1862873229983314
1987-02-25,436447000.0,-99918000.0,-0.1862873229983314
1987-02-26,436447000.0,-99918000.0,-0.1862873229983314
1987-02-27,436447000.0,-99918000.0,-0.1862873229983314
1987-02-28,436447000.0,-99918000.0,-0.1862873229983314
1987-03-01,436447000.0,-99918000.0,-0.1862873229983314
1987-03-02,436447000.0,-99918000.0,-0.1862873229983314
1987-03-03,436447000.0,-99918000.0,-0.1862873229983314
1987-03-04,436447000.0,-99918000.0,-0.1862873229983314
1987-03-05,436447000.0,-99918000.0,-0.1862873229983314
1987-03-06,436447000.0,-99918000.0,-0.1862873229983314
1987-03-07,436447000.0,-99918000.0,-0.1862873229983314
1987-03-08,436447000.0,-99918000.0,-0.1862873229983314
1987-03-09,436447000.0,-99918000.0,-0.1862873229983314
1987-03-10,436447000.0,-99918000.0,-0.1862873229983314
1987-03-11,436447000.0,-99918000.0,-0.1862873229983314
1987-03-12,436447000.0,-99918000.0,-0.1862873229983314
1987-03-13,436447000.0,-99918000.0,-0.1862873229983314
1987-03-14,436447000.0,-99918000.0,-0.1862873229983314
1987-03-15,436447000.0,-99918000.0,-0.1862873229983314
1987-03-16,436447000.0,-99918000.0,-0.1862873229983314
1987-03-17,436447000.0,-99918000.0,-0.1862873229983314
1987-03-18,436447000.0,-99918000.0,-0.1862873229983314
1987-03-19,436447000.0,-99918000.0,-0.1862873229983314
1987-03-20,436447000.0,-99918000.0,-0.1862873229983314
1987-03-21,436447000.0,-99918000.0,-0.1862873229983314
1987-03-22,436447000.0,-99918000.0,-0.1862873229983314
1987-03-23,436447000.0,-99918000.0,-0.1862873229983314
1987-03-24,436447000.0,-99918000.0,-0.1862873229983314
1987-03-25,436447000.0,-99918000.0,-0.1862873229983314
1987-03-26,436447000.0,-99918000.0,-0.1862873229983314
1987-03-27,436447000.0,-99918000.0,-0.1862873229983314
1987-03-28,436447000.0,-99918000.0,-0.1862873229983314
1987-03-29,436447000.0,-99918000.0,-0.1862873229983314
1987-03-30,436447000.0,-99918000.0,-0.1862873229983314
1987-03-31,436447000.0,-99918000.0,-0.1862873229983314
1987-04-01,436447000.0,-99918000.0,-0.1862873229983314
1987-04-02,436447000.0,-99918000.0,-0.1862873229983314
1987-04-03,436447000.0,-99918000.0,-0.1862873229983314
1987-04-04,436447000.0,-99918000.0,-0.1862873229983314
1987-04-05,436447000.0,-99918000.0,-0.1862873229983314
1987-04-06,436447000.0,-99918000.0,-0.1862873229983314
1987-04-07,436447000.0,-99918000.0,-0.1862873229983314
1987-04-08,436447000.0,-99918000.0,-0.1862873229983314
1987-04-09,436447000.0,-99918000.0,-0.1862873229983314
1987-04-10,436447000.0,-99918000.0,-0.1862873229983314
1987-04-11,436447000.0,-99918000.0,-0.1862873229983314
1987-04-12,436447000.0,-99918000.0,-0.1862873229983314
1987-04-13,436447000.0,-99918000.0,-0.1862873229983314
1987-04-14,436447000.0,-99918000.0,-0.1862873229983314
1987-04-15,436447000.0,-99918000.0,-0.1862873229983314
1987-04-16,436447000.0,-99918000.0,-0.1862873229983314
1987-04-17,436447000.0,-99918000.0,-0.1862873229983314
1987-04-18,436447000.0,-99918000.0,-0.1862873229983314
1987-04-19,436447000.0,-99918000.0,-0.1862873229983314
1987-04-20,436447000.0,-99918000.0,-0.1862873229983314
1987-04-21,436447000.0,-99918000.0,-0.1862873229983314
1987-04-22,436447000.0,-99918000.0,-0.1862873229983314
1987-04-23,436447000.0,-99918000.0,-0.1862873229983314
1987-04-24,436447000.0,-99918000.0,-0.1862873229983314
1987-04-25,436447000.0,-99918000.0,-0.1862873229983314
1987-04-26,436447000.0,-99918000.0,-0.1862873229983314
1987-04-27,436447000.0,-99918000.0,-0.1862873229983314
1987-04-28,436447000.0,-99918000.0,-0.1862873229983314
1987-04-29,436447000.0,-99918000.0,-0.1862873229983314
1987-04-30,436447000.0,-99918000.0,-0.1862873229983314
1987-05-01,436447000.0,-99918000.0,-0.1862873229983314
1987-05-02,436447000.0,-99918000.0,-0.1862873229983314
1987-05-03,436447000.0,-99918000.0,-0.1862873229983314
1987-05-04,436447000.0,-99918000.0,-0.1862873229983314
1987-05-05,436447000.0,-99918000.0,-0.1862873229983314
1987-05-06,436447000.0,-99918000.0,-0.1862873229983314
1987-05-07,436447000.0,-99918000.0,-0.1862873229983314
1987-05-08,436447000.0,-99918000.0,-0.1862873229983314
1987-05-09,436447000.0,-99918000.0,-0.1862873229983314
1987-05-10,436447000.0,-99918000.0,-0.1862873229983314
1987-05-11,436447000.0,-99918000.0,-0.1862873229983314
1987-05-12,436447000.0,-99918000.0,-0.1862873229983314
1987-05-13,436447000.0,-99918000.0,-0.1862873229983314
1987-05-14,436447000.0,-99918000.0,-0.1862873229983314
1987-05-15,436447000.0,-99918000.0,-0.1862873229983314
1987-05-16,436447000.0,-99918000.0,-0.1862873229983314
1987-05-17,436447000.0,-99918000.0,-0.1862873229983314
1987-05-18,436447000.0,-99918000.0,-0.1862873229983314
1987-05-19,436447000.0,-99918000.0,-0.1862873229983314
1987-05-20,436447000.0,-99918000.0,-0.1862873229983314
1987-05-21,436447000.0,-99918000.0,-0.1862873229983314
1987-05-22,436447000.0,-99918000.0,-0.1862873229983314
1987-05-23,436447000.0,-99918000.0,-0.1862873229983314
1987-05-24,436447000.0,-99918000.0,-0.1862873229983314
1987-05-25,436447000.0,-99918000.0,-0.1862873229983314
1987-05-26,436447000.0,-99918000.0,-0.1862873229983314
1987-05-27,436447000.0,-99918000.0,-0.1862873229983314
1987-05-28,436447000.0,-99918000.0,-0.1862873229983314
1987-05-29,436447000.0,-99918000.0,-0.1862873229983314
1987-05-30,436447000.0,-99918000.0,-0.1862873229983314
1987-05-31,436447000.0,-99918000.0,-0.1862873229983314
1987-06-01,436447000.0,-99918000.0,-0.1862873229983314
1987-06-02,436447000.0,-99918000.0,-0.1862873229983314
1987-06-03,436447000.0,-99918000.0,-0.1862873229983314
1987-06-04,436447000.0,-99918000.0,-0.1862873229983314
1987-06-05,436447000.0,-99918000.0,-0.1862873229983314
1987-06-06,436447000.0,-99918000.0,-0.1862873229983314
1987-06-07,436447000.0,-99918000.0,-0.1862873229983314
1987-06-08,436447000.0,-99918000.0,-0.1862873229983314
1987-06-09,436447000.0,-99918000.0,-0.1862873229983314
1987-06-10,436447000.0,-99918000.0,-0.1862873229983314
1987-06-11,436447000.0,-99918000.0,-0.1862873229983314
1987-06-12,436447000.0,-99918000.0,-0.1862873229983314
1987-06-13,436447000.0,-99918000.0,-0.1862873229983314
1987-06-14,436447000.0,-99918000.0,-0.1862873229983314
1987-06-15,436447000.0,-99918000.0,-0.1862873229983314
1987-06-16,436447000.0,-99918000.0,-0.1862873229983314
1987-06-17,436447000.0,-99918000.0,-0.1862873229983314
1987-06-18,436447000.0,-99918000.0,-0.1862873229983314
1987-06-19,436447000.0,-99918000.0,-0.1862873229983314
1987-06-20,436447000.0,-99918000.0,-0.1862873229983314
1987-06-21,436447000.0,-99918000.0,-0.1862873229983314
1987-06-22,436447000.0,-99918000.0,-0.1862873229983314
1987-06-23,436447000.0,-99918000.0,-0.1862873229983314
1987-06-24,436447000.0,-99918000.0,-0.1862873229983314
1987-06-25,436447000.0,-99918000.0,-0.1862873229983314
1987-06-26,436447000.0,-99918000.0,-0.1862873229983314
1987-06-27,436447000.0,-99918000.0,-0.1862873229983314
1987-06-28,436447000.0,-99918000.0,-0.1862873229983314
1987-06-29,436447000.0,-99918000.0,-0.1862873229983314
1987-06-30,436447000.0,-99918000.0,-0.1862873229983314
1987-07-01,436447000.0,-99918000.0,-0.1862873229983314
1987-07-02,436447000.0,-99918000.0,-0.1862873229983314
1987-07-03,436447000.0,-99918000.0,-0.1862873229983314
1987-07-04,436447000.0,-99918000.0,-0.1862873229983314
1987-07-05,436447000.0,-99918000.0,-0.1862873229983314
1987-07-06,436447000.0,-99918000.0,-0.1862873229983314
1987-07-07,436447000.0,-99918000.0,-0.1862873229983314
1987-07-08,436447000.0,-99918000.0,-0.1862873229983314
1987-07-09,436447000.0,-99918000.0,-0.1862873229983314
1987-07-10,436447000.0,-99918000.0,-0.1862873229983314
1987-07-11,436447000.0,-99918000.0,-0.1862873229983314
1987-07-12,436447000.0,-99918000.0,-0.1862873229983314
1987-07-13,436447000.0,-99918000.0,-0.1862873229983314
1987-07-14,436447000.0,-99918000.0,-0.1862873229983314
1987-07-15,436447000.0,-99918000.0,-0.1862873229983314
1987-07-16,436447000.0,-99918000.0,-0.1862873229983314
1987-07-17,436447000.0,-99918000.0,-0.1862873229983314
1987-07-18,436447000.0,-99918000.0,-0.1862873229983314
1987-07-19,436447000.0,-99918000.0,-0.1862873229983314
1987-07-20,436447000.0,-99918000.0,-0.1862873229983314
1987-07-21,436447000.0,-99918000.0,-0.1862873229983314
1987-07-22,436447000.0,-99918000.0,-0.1862873229983314
1987-07-23,436447000.0,-99918000.0,-0.1862873229983314
1987-07-24,436447000.0,-99918000.0,-0.1862873229983314
1987-07-25,436447000.0,-99918000.0,-0.1862873229983314
1987-07-26,436447000.0,-99918000.0,-0.1862873229983314
1987-07-27,436447000.0,-99918000.0,-0.1862873229983314
1987-07-28,436447000.0,-99918000.0,-0.1862873229983314
1987-07-29,436447000.0,-99918000.0,-0.1862873229983314
