date,close,high,low,open,volume,predictor
2000-02-23,191.72999572753906,191.72999572753906,191.72999572753906,191.72999572753906,0,Energy_Index
2000-02-24,188.3000030517578,188.3000030517578,188.3000030517578,188.3000030517578,0,Energy_Index
2000-02-25,186.08999633789062,186.08999633789062,186.08999633789062,186.08999633789062,0,Energy_Index
2000-02-28,191.8000030517578,191.8000030517578,191.8000030517578,191.8000030517578,0,Energy_Index
2000-02-29,196.10000610351562,196.10000610351562,196.10000610351562,196.10000610351562,0,Energy_Index
2000-03-01,200.4199981689453,200.4199981689453,200.4199981689453,200.4199981689453,0,Energy_Index
2000-03-02,202.82000732421875,202.82000732421875,202.82000732421875,202.82000732421875,0,Energy_Index
2000-03-03,200.2899932861328,200.2899932861328,200.2899932861328,200.2899932861328,0,Energy_Index
2000-03-06,196.47000122070312,196.47000122070312,196.47000122070312,196.47000122070312,0,Energy_Index
2000-03-07,212.7100067138672,212.7100067138672,212.7100067138672,212.7100067138672,0,Energy_Index
2000-03-08,209.5,209.5,209.5,209.5,0,Energy_Index
2000-03-09,212.0500030517578,212.0500030517578,212.0500030517578,212.0500030517578,0,Energy_Index
2000-03-10,207.1300048828125,207.1300048828125,207.1300048828125,207.1300048828125,0,Energy_Index
2000-03-13,204.2100067138672,204.2100067138672,204.2100067138672,204.2100067138672,0,Energy_Index
2000-03-14,206.17999267578125,206.17999267578125,206.17999267578125,206.17999267578125,0,Energy_Index
2000-03-15,207.49000549316406,207.49000549316406,207.49000549316406,207.49000549316406,0,Energy_Index
2000-03-16,215.0500030517578,215.0500030517578,215.0500030517578,215.0500030517578,0,Energy_Index
2000-03-17,207.61000061035156,207.61000061035156,207.61000061035156,207.61000061035156,0,Energy_Index
2000-03-20,203.42999267578125,203.42999267578125,203.42999267578125,203.42999267578125,0,Energy_Index
2000-03-21,209.47000122070312,209.47000122070312,209.47000122070312,209.47000122070312,0,Energy_Index
2000-03-22,206.49000549316406,206.49000549316406,206.49000549316406,206.49000549316406,0,Energy_Index
2000-03-23,207.5800018310547,207.5800018310547,207.5800018310547,207.5800018310547,0,Energy_Index
2000-03-24,209.36000061035156,209.36000061035156,209.36000061035156,209.36000061035156,0,Energy_Index
2000-03-27,207.92999267578125,207.92999267578125,207.92999267578125,207.92999267578125,0,Energy_Index
2000-03-28,207.00999450683594,207.00999450683594,207.00999450683594,207.00999450683594,0,Energy_Index
2000-03-29,218.0399932861328,218.0399932861328,218.0399932861328,218.0399932861328,0,Energy_Index
2000-03-30,218.1199951171875,218.1199951171875,218.1199951171875,218.1199951171875,0,Energy_Index
2000-03-31,216.6199951171875,216.6199951171875,216.6199951171875,216.6199951171875,0,Energy_Index
2000-04-03,221.36000061035156,221.36000061035156,221.36000061035156,221.36000061035156,0,Energy_Index
2000-04-04,221.5399932861328,221.5399932861328,221.5399932861328,221.5399932861328,0,Energy_Index
2000-04-05,214.52999877929688,214.52999877929688,214.52999877929688,214.52999877929688,0,Energy_Index
2000-04-06,219.38999938964844,219.38999938964844,219.38999938964844,219.38999938964844,0,Energy_Index
2000-04-07,214.92999267578125,214.92999267578125,214.92999267578125,214.92999267578125,0,Energy_Index
2000-04-10,211.75,211.75,211.75,211.75,0,Energy_Index
2000-04-11,215.32000732421875,215.32000732421875,215.32000732421875,215.32000732421875,0,Energy_Index
2000-04-12,217.36000061035156,217.36000061035156,217.36000061035156,217.36000061035156,0,Energy_Index
2000-04-13,215.82000732421875,215.82000732421875,215.82000732421875,215.82000732421875,0,Energy_Index
2000-04-14,212.1300048828125,212.1300048828125,212.1300048828125,212.1300048828125,0,Energy_Index
2000-04-17,206.6199951171875,206.6199951171875,206.6199951171875,206.6199951171875,0,Energy_Index
2000-04-18,209.19000244140625,209.19000244140625,209.19000244140625,209.19000244140625,0,Energy_Index
2000-04-19,211.5399932861328,211.5399932861328,211.5399932861328,211.5399932861328,0,Energy_Index
2000-04-20,214.1199951171875,214.1199951171875,214.1199951171875,214.1199951171875,0,Energy_Index
2000-04-24,215.6300048828125,215.6300048828125,215.6300048828125,215.6300048828125,0,Energy_Index
2000-04-25,217.0500030517578,217.0500030517578,217.0500030517578,217.0500030517578,0,Energy_Index
2000-04-26,217.57000732421875,217.57000732421875,217.57000732421875,217.57000732421875,0,Energy_Index
2000-04-27,220.08999633789062,220.08999633789062,220.08999633789062,220.08999633789062,0,Energy_Index
2000-04-28,214.80999755859375,214.80999755859375,214.80999755859375,214.80999755859375,0,Energy_Index
2000-05-01,215.88999938964844,215.88999938964844,215.88999938964844,215.88999938964844,0,Energy_Index
2000-05-02,219.30999755859375,219.30999755859375,219.30999755859375,219.30999755859375,0,Energy_Index
2000-05-03,214.1699981689453,214.1699981689453,214.1699981689453,214.1699981689453,0,Energy_Index
2000-05-04,219.02999877929688,219.02999877929688,219.02999877929688,219.02999877929688,0,Energy_Index
2000-05-05,221.9600067138672,221.9600067138672,221.9600067138672,221.9600067138672,0,Energy_Index
2000-05-08,223.83999633789062,223.83999633789062,223.83999633789062,223.83999633789062,0,Energy_Index
2000-05-09,223.19000244140625,223.19000244140625,223.19000244140625,223.19000244140625,0,Energy_Index
2000-05-10,225.2899932861328,225.2899932861328,225.2899932861328,225.2899932861328,0,Energy_Index
2000-05-11,230.91000366210938,230.91000366210938,230.91000366210938,230.91000366210938,0,Energy_Index
2000-05-12,231.72000122070312,231.72000122070312,231.72000122070312,231.72000122070312,0,Energy_Index
2000-05-15,236.0,236.0,236.0,236.0,0,Energy_Index
2000-05-16,232.72000122070312,232.72000122070312,232.72000122070312,232.72000122070312,0,Energy_Index
2000-05-17,232.0800018310547,232.0800018310547,232.0800018310547,232.0800018310547,0,Energy_Index
2000-05-18,230.77000427246094,230.77000427246094,230.77000427246094,230.77000427246094,0,Energy_Index
2000-05-19,232.41000366210938,232.41000366210938,232.41000366210938,232.41000366210938,0,Energy_Index
2000-05-22,232.6300048828125,232.6300048828125,232.6300048828125,232.6300048828125,0,Energy_Index
2000-05-23,231.97000122070312,231.97000122070312,231.97000122070312,231.97000122070312,0,Energy_Index
2000-05-24,231.13999938964844,231.13999938964844,231.13999938964844,231.13999938964844,0,Energy_Index
2000-05-25,227.74000549316406,227.74000549316406,227.74000549316406,227.74000549316406,0,Energy_Index
2000-05-26,228.1199951171875,228.1199951171875,228.1199951171875,228.1199951171875,0,Energy_Index
2000-05-30,230.64999389648438,230.64999389648438,230.64999389648438,230.64999389648438,0,Energy_Index
2000-05-31,234.16000366210938,234.16000366210938,234.16000366210938,234.16000366210938,0,Energy_Index
2000-06-01,232.6699981689453,232.6699981689453,232.6699981689453,232.6699981689453,0,Energy_Index
2000-06-02,224.5500030517578,224.5500030517578,224.5500030517578,224.5500030517578,0,Energy_Index
2000-06-05,223.35000610351562,223.35000610351562,223.35000610351562,223.35000610351562,0,Energy_Index
2000-06-06,230.97000122070312,230.97000122070312,230.97000122070312,230.97000122070312,0,Energy_Index
2000-06-07,228.77000427246094,228.77000427246094,228.77000427246094,228.77000427246094,0,Energy_Index
2000-06-08,227.88999938964844,227.88999938964844,227.88999938964844,227.88999938964844,0,Energy_Index
2000-06-09,225.97000122070312,225.97000122070312,225.97000122070312,225.97000122070312,0,Energy_Index
2000-06-12,230.99000549316406,230.99000549316406,230.99000549316406,230.99000549316406,0,Energy_Index
2000-06-13,232.0,232.0,232.0,232.0,0,Energy_Index
2000-06-14,233.0399932861328,233.0399932861328,233.0399932861328,233.0399932861328,0,Energy_Index
2000-06-15,230.27999877929688,230.27999877929688,230.27999877929688,230.27999877929688,0,Energy_Index
2000-06-16,235.07000732421875,235.07000732421875,235.07000732421875,235.07000732421875,0,Energy_Index
2000-06-19,232.0399932861328,232.0399932861328,232.0399932861328,232.0399932861328,0,Energy_Index
2000-06-20,230.49000549316406,230.49000549316406,230.49000549316406,230.49000549316406,0,Energy_Index
2000-06-21,234.17999267578125,234.17999267578125,234.17999267578125,234.17999267578125,0,Energy_Index
2000-06-22,229.3300018310547,229.3300018310547,229.3300018310547,229.3300018310547,0,Energy_Index
2000-06-23,230.5,230.5,230.5,230.5,0,Energy_Index
2000-06-26,229.83999633789062,229.83999633789062,229.83999633789062,229.83999633789062,0,Energy_Index
2000-06-27,228.41000366210938,228.41000366210938,228.41000366210938,228.41000366210938,0,Energy_Index
2000-06-28,226.30999755859375,226.30999755859375,226.30999755859375,226.30999755859375,0,Energy_Index
2000-06-29,226.14999389648438,226.14999389648438,226.14999389648438,226.14999389648438,0,Energy_Index
2000-06-30,221.75999450683594,221.75999450683594,221.75999450683594,221.75999450683594,0,Energy_Index
2000-07-03,224.6199951171875,224.6199951171875,224.6199951171875,224.6199951171875,0,Energy_Index
2000-07-05,215.6199951171875,215.6199951171875,215.6199951171875,215.6199951171875,0,Energy_Index
2000-07-06,218.24000549316406,218.24000549316406,218.24000549316406,218.24000549316406,0,Energy_Index
2000-07-07,219.47000122070312,219.47000122070312,219.47000122070312,219.47000122070312,0,Energy_Index
2000-07-10,218.7100067138672,218.7100067138672,218.7100067138672,218.7100067138672,0,Energy_Index
2000-07-11,227.39999389648438,227.39999389648438,227.39999389648438,227.39999389648438,0,Energy_Index
2000-07-12,222.52000427246094,222.52000427246094,222.52000427246094,222.52000427246094,0,Energy_Index
2000-07-13,220.6699981689453,220.6699981689453,220.6699981689453,220.6699981689453,0,Energy_Index
2000-07-14,219.3800048828125,219.3800048828125,219.3800048828125,219.3800048828125,0,Energy_Index
2000-07-17,217.22999572753906,217.22999572753906,217.22999572753906,217.22999572753906,0,Energy_Index
2000-07-18,218.0800018310547,218.0800018310547,218.0800018310547,218.0800018310547,0,Energy_Index
2000-07-19,218.86000061035156,218.86000061035156,218.86000061035156,218.86000061035156,0,Energy_Index
2000-07-20,216.5500030517578,216.5500030517578,216.5500030517578,216.5500030517578,0,Energy_Index
2000-07-21,212.42999267578125,212.42999267578125,212.42999267578125,212.42999267578125,0,Energy_Index
2000-07-24,208.97000122070312,208.97000122070312,208.97000122070312,208.97000122070312,0,Energy_Index
2000-07-25,207.99000549316406,207.99000549316406,207.99000549316406,207.99000549316406,0,Energy_Index
2000-07-26,208.77000427246094,208.77000427246094,208.77000427246094,208.77000427246094,0,Energy_Index
2000-07-27,217.6199951171875,217.6199951171875,217.6199951171875,217.6199951171875,0,Energy_Index
2000-07-28,217.6300048828125,217.6300048828125,217.6300048828125,217.6300048828125,0,Energy_Index
2000-07-31,216.69000244140625,216.69000244140625,216.69000244140625,216.69000244140625,0,Energy_Index
2000-08-01,217.55999755859375,217.55999755859375,217.55999755859375,217.55999755859375,0,Energy_Index
2000-08-02,223.0800018310547,223.0800018310547,223.0800018310547,223.0800018310547,0,Energy_Index
2000-08-03,220.74000549316406,220.74000549316406,220.74000549316406,220.74000549316406,0,Energy_Index
2000-08-04,221.10000610351562,221.10000610351562,221.10000610351562,221.10000610351562,0,Energy_Index
2000-08-07,222.16000366210938,222.16000366210938,222.16000366210938,222.16000366210938,0,Energy_Index
2000-08-08,221.88999938964844,221.88999938964844,221.88999938964844,221.88999938964844,0,Energy_Index
2000-08-09,225.52000427246094,225.52000427246094,225.52000427246094,225.52000427246094,0,Energy_Index
2000-08-10,227.38999938964844,227.38999938964844,227.38999938964844,227.38999938964844,0,Energy_Index
2000-08-11,225.7899932861328,225.7899932861328,225.7899932861328,225.7899932861328,0,Energy_Index
2000-08-14,229.75999450683594,229.75999450683594,229.75999450683594,229.75999450683594,0,Energy_Index
2000-08-15,228.39999389648438,228.39999389648438,228.39999389648438,228.39999389648438,0,Energy_Index
2000-08-16,232.30999755859375,232.30999755859375,232.30999755859375,232.30999755859375,0,Energy_Index
2000-08-17,236.66000366210938,236.66000366210938,236.66000366210938,236.66000366210938,0,Energy_Index
2000-08-18,233.35000610351562,233.35000610351562,233.35000610351562,233.35000610351562,0,Energy_Index
2000-08-21,234.52999877929688,234.52999877929688,234.52999877929688,234.52999877929688,0,Energy_Index
2000-08-22,234.14999389648438,234.14999389648438,234.14999389648438,234.14999389648438,0,Energy_Index
2000-08-23,239.72999572753906,239.72999572753906,239.72999572753906,239.72999572753906,0,Energy_Index
2000-08-24,234.1699981689453,234.1699981689453,234.1699981689453,234.1699981689453,0,Energy_Index
2000-08-25,234.57000732421875,234.57000732421875,234.57000732421875,234.57000732421875,0,Energy_Index
2000-08-28,235.4600067138672,235.4600067138672,235.4600067138672,235.4600067138672,0,Energy_Index
2000-08-29,235.13999938964844,235.13999938964844,235.13999938964844,235.13999938964844,0,Energy_Index
2000-08-30,232.50999450683594,232.50999450683594,232.50999450683594,232.50999450683594,0,Energy_Index
2000-08-31,232.3000030517578,232.3000030517578,232.3000030517578,232.3000030517578,0,Energy_Index
2000-09-01,234.97000122070312,234.97000122070312,234.97000122070312,234.97000122070312,0,Energy_Index
2000-09-05,235.3000030517578,235.3000030517578,235.3000030517578,235.3000030517578,0,Energy_Index
2000-09-06,239.63999938964844,239.63999938964844,239.63999938964844,239.63999938964844,0,Energy_Index
2000-09-07,239.05999755859375,239.05999755859375,239.05999755859375,239.05999755859375,0,Energy_Index
2000-09-08,236.6300048828125,236.6300048828125,236.6300048828125,236.6300048828125,0,Energy_Index
2000-09-11,242.4499969482422,242.4499969482422,242.4499969482422,242.4499969482422,0,Energy_Index
2000-09-12,242.66000366210938,242.66000366210938,242.66000366210938,242.66000366210938,0,Energy_Index
2000-09-13,240.0500030517578,240.0500030517578,240.0500030517578,240.0500030517578,0,Energy_Index
2000-09-14,238.2899932861328,238.2899932861328,238.2899932861328,238.2899932861328,0,Energy_Index
2000-09-15,246.3300018310547,246.3300018310547,246.3300018310547,246.3300018310547,0,Energy_Index
2000-09-18,246.0,246.0,246.0,246.0,0,Energy_Index
2000-09-19,240.5399932861328,240.5399932861328,240.5399932861328,240.5399932861328,0,Energy_Index
2000-09-20,237.07000732421875,237.07000732421875,237.07000732421875,237.07000732421875,0,Energy_Index
2000-09-21,235.41000366210938,235.41000366210938,235.41000366210938,235.41000366210938,0,Energy_Index
2000-09-22,233.35000610351562,233.35000610351562,233.35000610351562,233.35000610351562,0,Energy_Index
2000-09-25,231.05999755859375,231.05999755859375,231.05999755859375,231.05999755859375,0,Energy_Index
2000-09-26,233.92999267578125,233.92999267578125,233.92999267578125,233.92999267578125,0,Energy_Index
2000-09-27,239.89999389648438,239.89999389648438,239.89999389648438,239.89999389648438,0,Energy_Index
2000-09-28,238.5500030517578,238.5500030517578,238.5500030517578,238.5500030517578,0,Energy_Index
2000-09-29,239.5800018310547,239.5800018310547,239.5800018310547,239.5800018310547,0,Energy_Index
2000-10-02,244.86000061035156,244.86000061035156,244.86000061035156,244.86000061035156,0,Energy_Index
2000-10-03,244.1999969482422,244.1999969482422,244.1999969482422,244.1999969482422,0,Energy_Index
2000-10-04,238.75999450683594,238.75999450683594,238.75999450683594,238.75999450683594,0,Energy_Index
2000-10-05,238.38999938964844,238.38999938964844,238.38999938964844,238.38999938964844,0,Energy_Index
2000-10-06,237.24000549316406,237.24000549316406,237.24000549316406,237.24000549316406,0,Energy_Index
2000-10-09,241.82000732421875,241.82000732421875,241.82000732421875,241.82000732421875,0,Energy_Index
2000-10-10,247.4199981689453,247.4199981689453,247.4199981689453,247.4199981689453,0,Energy_Index
2000-10-11,249.16000366210938,249.16000366210938,249.16000366210938,249.16000366210938,0,Energy_Index
2000-10-12,253.0399932861328,253.0399932861328,253.0399932861328,253.0399932861328,0,Energy_Index
2000-10-13,243.72000122070312,243.72000122070312,243.72000122070312,243.72000122070312,0,Energy_Index
2000-10-16,239.6199951171875,239.6199951171875,239.6199951171875,239.6199951171875,0,Energy_Index
2000-10-17,240.19000244140625,240.19000244140625,240.19000244140625,240.19000244140625,0,Energy_Index
2000-10-18,236.9600067138672,236.9600067138672,236.9600067138672,236.9600067138672,0,Energy_Index
2000-10-19,237.0500030517578,237.0500030517578,237.0500030517578,237.0500030517578,0,Energy_Index
2000-10-20,242.07000732421875,242.07000732421875,242.07000732421875,242.07000732421875,0,Energy_Index
2000-10-23,239.99000549316406,239.99000549316406,239.99000549316406,239.99000549316406,0,Energy_Index
2000-10-24,235.0800018310547,235.0800018310547,235.0800018310547,235.0800018310547,0,Energy_Index
2000-10-25,231.61000061035156,231.61000061035156,231.61000061035156,231.61000061035156,0,Energy_Index
2000-10-26,232.52000427246094,232.52000427246094,232.52000427246094,232.52000427246094,0,Energy_Index
2000-10-27,230.47000122070312,230.47000122070312,230.47000122070312,230.47000122070312,0,Energy_Index
2000-10-30,234.33999633789062,234.33999633789062,234.33999633789062,234.33999633789062,0,Energy_Index
2000-10-31,234.74000549316406,234.74000549316406,234.74000549316406,234.74000549316406,0,Energy_Index
2000-11-01,242.25999450683594,242.25999450683594,242.25999450683594,242.25999450683594,0,Energy_Index
2000-11-02,232.66000366210938,232.66000366210938,232.66000366210938,232.66000366210938,0,Energy_Index
2000-11-03,232.5500030517578,232.5500030517578,232.5500030517578,232.5500030517578,0,Energy_Index
2000-11-06,234.4199981689453,234.4199981689453,234.4199981689453,234.4199981689453,0,Energy_Index
2000-11-07,235.16000366210938,235.16000366210938,235.16000366210938,235.16000366210938,0,Energy_Index
2000-11-08,238.32000732421875,238.32000732421875,238.32000732421875,238.32000732421875,0,Energy_Index
2000-11-09,236.6699981689453,236.6699981689453,236.6699981689453,236.6699981689453,0,Energy_Index
2000-11-10,236.08999633789062,236.08999633789062,236.08999633789062,236.08999633789062,0,Energy_Index
2000-11-13,234.67999267578125,234.67999267578125,234.67999267578125,234.67999267578125,0,Energy_Index
2000-11-14,236.77000427246094,236.77000427246094,236.77000427246094,236.77000427246094,0,Energy_Index
2000-11-15,240.17999267578125,240.17999267578125,240.17999267578125,240.17999267578125,0,Energy_Index
2000-11-16,241.1699981689453,241.1699981689453,241.1699981689453,241.1699981689453,0,Energy_Index
2000-11-17,239.5500030517578,239.5500030517578,239.5500030517578,239.5500030517578,0,Energy_Index
2000-11-20,238.89999389648438,238.89999389648438,238.89999389648438,238.89999389648438,0,Energy_Index
2000-11-21,243.19000244140625,243.19000244140625,243.19000244140625,243.19000244140625,0,Energy_Index
2000-11-22,242.5500030517578,242.5500030517578,242.5500030517578,242.5500030517578,0,Energy_Index
2000-11-24,243.3699951171875,243.3699951171875,243.3699951171875,243.3699951171875,0,Energy_Index
2000-11-27,242.61000061035156,242.61000061035156,242.61000061035156,242.61000061035156,0,Energy_Index
2000-11-28,242.61000061035156,242.61000061035156,242.61000061035156,242.61000061035156,0,Energy_Index
2000-11-29,232.97999572753906,232.97999572753906,232.97999572753906,232.97999572753906,0,Energy_Index
2000-11-30,227.7100067138672,227.7100067138672,227.7100067138672,227.7100067138672,0,Energy_Index
2000-12-01,231.05999755859375,231.05999755859375,231.05999755859375,231.05999755859375,0,Energy_Index
2000-12-04,234.9499969482422,234.9499969482422,234.9499969482422,234.9499969482422,0,Energy_Index
2000-12-05,230.24000549316406,230.24000549316406,230.24000549316406,230.24000549316406,0,Energy_Index
2000-12-06,226.6199951171875,226.6199951171875,226.6199951171875,226.6199951171875,0,Energy_Index
2000-12-07,228.97000122070312,228.97000122070312,228.97000122070312,228.97000122070312,0,Energy_Index
2000-12-08,229.55999755859375,229.55999755859375,229.55999755859375,229.55999755859375,0,Energy_Index
2000-12-11,227.25999450683594,227.25999450683594,227.25999450683594,227.25999450683594,0,Energy_Index
2000-12-12,229.9199981689453,229.9199981689453,229.9199981689453,229.9199981689453,0,Energy_Index
2000-12-13,231.83999633789062,231.83999633789062,231.83999633789062,231.83999633789062,0,Energy_Index
2000-12-14,224.94000244140625,224.94000244140625,224.94000244140625,224.94000244140625,0,Energy_Index
2000-12-15,224.80999755859375,224.80999755859375,224.80999755859375,224.80999755859375,0,Energy_Index
2000-12-18,232.27999877929688,232.27999877929688,232.27999877929688,232.27999877929688,0,Energy_Index
2000-12-19,235.7100067138672,235.7100067138672,235.7100067138672,235.7100067138672,0,Energy_Index
2000-12-20,229.6999969482422,229.6999969482422,229.6999969482422,229.6999969482422,0,Energy_Index
2000-12-21,230.52999877929688,230.52999877929688,230.52999877929688,230.52999877929688,0,Energy_Index
2000-12-22,234.69000244140625,234.69000244140625,234.69000244140625,234.69000244140625,0,Energy_Index
2000-12-26,242.1999969482422,242.1999969482422,242.1999969482422,242.1999969482422,0,Energy_Index
2000-12-27,242.67999267578125,242.67999267578125,242.67999267578125,242.67999267578125,0,Energy_Index
2000-12-28,243.69000244140625,243.69000244140625,243.69000244140625,243.69000244140625,0,Energy_Index
2000-12-29,240.8699951171875,240.8699951171875,240.8699951171875,240.8699951171875,0,Energy_Index
2001-01-02,245.13999938964844,245.13999938964844,245.13999938964844,245.13999938964844,0,Energy_Index
2001-01-03,236.32000732421875,236.32000732421875,236.32000732421875,236.32000732421875,0,Energy_Index
2001-01-04,230.27000427246094,230.27000427246094,230.27000427246094,230.27000427246094,0,Energy_Index
2001-01-05,233.1699981689453,233.1699981689453,233.1699981689453,233.1699981689453,0,Energy_Index
2001-01-08,232.75,232.75,232.75,232.75,0,Energy_Index
2001-01-09,229.4199981689453,229.4199981689453,229.4199981689453,229.4199981689453,0,Energy_Index
2001-01-10,228.72999572753906,228.72999572753906,228.72999572753906,228.72999572753906,0,Energy_Index
2001-01-11,231.6199951171875,231.6199951171875,231.6199951171875,231.6199951171875,0,Energy_Index
2001-01-12,232.47999572753906,232.47999572753906,232.47999572753906,232.47999572753906,0,Energy_Index
2001-01-16,232.5500030517578,232.5500030517578,232.5500030517578,232.5500030517578,0,Energy_Index
2001-01-17,227.2899932861328,227.2899932861328,227.2899932861328,227.2899932861328,0,Energy_Index
2001-01-18,222.99000549316406,222.99000549316406,222.99000549316406,222.99000549316406,0,Energy_Index
2001-01-19,222.89999389648438,222.89999389648438,222.89999389648438,222.89999389648438,0,Energy_Index
2001-01-22,224.6999969482422,224.6999969482422,224.6999969482422,224.6999969482422,0,Energy_Index
2001-01-23,227.17999267578125,227.17999267578125,227.17999267578125,227.17999267578125,0,Energy_Index
2001-01-24,227.72999572753906,227.72999572753906,227.72999572753906,227.72999572753906,0,Energy_Index
2001-01-25,233.1699981689453,233.1699981689453,233.1699981689453,233.1699981689453,0,Energy_Index
2001-01-26,229.61000061035156,229.61000061035156,229.61000061035156,229.61000061035156,0,Energy_Index
2001-01-29,227.25,227.25,227.25,227.25,0,Energy_Index
2001-01-30,229.5399932861328,229.5399932861328,229.5399932861328,229.5399932861328,0,Energy_Index
2001-01-31,233.57000732421875,233.57000732421875,233.57000732421875,233.57000732421875,0,Energy_Index
2001-02-01,231.67999267578125,231.67999267578125,231.67999267578125,231.67999267578125,0,Energy_Index
2001-02-02,232.74000549316406,232.74000549316406,232.74000549316406,232.74000549316406,0,Energy_Index
2001-02-05,237.16000366210938,237.16000366210938,237.16000366210938,237.16000366210938,0,Energy_Index
2001-02-06,238.4600067138672,238.4600067138672,238.4600067138672,238.4600067138672,0,Energy_Index
2001-02-07,238.22999572753906,238.22999572753906,238.22999572753906,238.22999572753906,0,Energy_Index
2001-02-08,238.44000244140625,238.44000244140625,238.44000244140625,238.44000244140625,0,Energy_Index
2001-02-09,243.0800018310547,243.0800018310547,243.0800018310547,243.0800018310547,0,Energy_Index
2001-02-12,240.5,240.5,240.5,240.5,0,Energy_Index
2001-02-13,237.5500030517578,237.5500030517578,237.5500030517578,237.5500030517578,0,Energy_Index
2001-02-14,236.57000732421875,236.57000732421875,236.57000732421875,236.57000732421875,0,Energy_Index
2001-02-15,232.94000244140625,232.94000244140625,232.94000244140625,232.94000244140625,0,Energy_Index
2001-02-16,235.7899932861328,235.7899932861328,235.7899932861328,235.7899932861328,0,Energy_Index
2001-02-20,235.2899932861328,235.2899932861328,235.2899932861328,235.2899932861328,0,Energy_Index
2001-02-21,232.9199981689453,232.9199981689453,232.9199981689453,232.9199981689453,0,Energy_Index
2001-02-22,232.7100067138672,232.7100067138672,232.7100067138672,232.7100067138672,0,Energy_Index
2001-02-23,230.22999572753906,230.22999572753906,230.22999572753906,230.22999572753906,0,Energy_Index
2001-02-26,232.97000122070312,232.97000122070312,232.97000122070312,232.97000122070312,0,Energy_Index
2001-02-27,231.86000061035156,231.86000061035156,231.86000061035156,231.86000061035156,0,Energy_Index
2001-02-28,228.3300018310547,228.3300018310547,228.3300018310547,228.3300018310547,0,Energy_Index
2001-03-01,230.1699981689453,230.1699981689453,230.1699981689453,230.1699981689453,0,Energy_Index
2001-03-02,235.10000610351562,235.10000610351562,235.10000610351562,235.10000610351562,0,Energy_Index
