date,open,high,low,close,volume,commodity
2003-04-11,2069.0,2069.0,2069.0,2069.0,0,Baltic_Dry_Index
2003-04-14,2081.0,2081.0,2081.0,2081.0,0,Baltic_Dry_Index
2003-04-15,2088.0,2088.0,2088.0,2088.0,0,Baltic_Dry_Index
2003-04-16,2091.0,2091.0,2091.0,2091.0,0,Baltic_Dry_Index
2003-04-17,2093.0,2093.0,2093.0,2093.0,0,Baltic_Dry_Index
2003-04-22,2097.0,2097.0,2097.0,2097.0,0,Baltic_Dry_Index
2003-04-23,2105.0,2105.0,2105.0,2105.0,0,Baltic_Dry_Index
2003-04-24,2115.0,2115.0,2115.0,2115.0,0,Baltic_Dry_Index
2003-04-25,2124.0,2124.0,2124.0,2124.0,0,Baltic_Dry_Index
2003-04-28,2133.0,2133.0,2133.0,2133.0,0,Baltic_Dry_Index
2003-04-29,2139.0,2139.0,2139.0,2139.0,0,Baltic_Dry_Index
2003-04-30,2142.0,2142.0,2142.0,2142.0,0,Baltic_Dry_Index
2003-05-01,2145.0,2145.0,2145.0,2145.0,0,Baltic_Dry_Index
2003-05-02,2152.0,2152.0,2152.0,2152.0,0,Baltic_Dry_Index
2003-05-06,2160.0,2160.0,2160.0,2160.0,0,Baltic_Dry_Index
2003-05-07,2173.0,2173.0,2173.0,2173.0,0,Baltic_Dry_Index
2003-05-08,2193.0,2193.0,2193.0,2193.0,0,Baltic_Dry_Index
2003-05-09,2212.0,2212.0,2212.0,2212.0,0,Baltic_Dry_Index
2003-05-12,2227.0,2227.0,2227.0,2227.0,0,Baltic_Dry_Index
2003-05-13,2248.0,2248.0,2248.0,2248.0,0,Baltic_Dry_Index
2003-05-14,2266.0,2266.0,2266.0,2266.0,0,Baltic_Dry_Index
2003-05-15,2291.0,2291.0,2291.0,2291.0,0,Baltic_Dry_Index
2003-05-16,2317.0,2317.0,2317.0,2317.0,0,Baltic_Dry_Index
2003-05-19,2335.0,2335.0,2335.0,2335.0,0,Baltic_Dry_Index
2003-05-20,2337.0,2337.0,2337.0,2337.0,0,Baltic_Dry_Index
2003-05-21,2325.0,2325.0,2325.0,2325.0,0,Baltic_Dry_Index
2003-05-22,2303.0,2303.0,2303.0,2303.0,0,Baltic_Dry_Index
2003-05-23,2272.0,2272.0,2272.0,2272.0,0,Baltic_Dry_Index
2003-05-27,2218.0,2218.0,2218.0,2218.0,0,Baltic_Dry_Index
2003-05-28,2178.0,2178.0,2178.0,2178.0,0,Baltic_Dry_Index
2003-05-29,2145.0,2145.0,2145.0,2145.0,0,Baltic_Dry_Index
2003-05-30,2127.0,2127.0,2127.0,2127.0,0,Baltic_Dry_Index
2003-06-02,2116.0,2116.0,2116.0,2116.0,0,Baltic_Dry_Index
2003-06-03,2123.0,2123.0,2123.0,2123.0,0,Baltic_Dry_Index
2003-06-04,2128.0,2128.0,2128.0,2128.0,0,Baltic_Dry_Index
2003-06-05,2135.0,2135.0,2135.0,2135.0,0,Baltic_Dry_Index
2003-06-06,2139.0,2139.0,2139.0,2139.0,0,Baltic_Dry_Index
2003-06-09,2134.0,2134.0,2134.0,2134.0,0,Baltic_Dry_Index
2003-06-10,2130.0,2130.0,2130.0,2130.0,0,Baltic_Dry_Index
2003-06-11,2132.0,2132.0,2132.0,2132.0,0,Baltic_Dry_Index
2003-06-12,2135.0,2135.0,2135.0,2135.0,0,Baltic_Dry_Index
2003-06-13,2141.0,2141.0,2141.0,2141.0,0,Baltic_Dry_Index
2003-06-16,2146.0,2146.0,2146.0,2146.0,0,Baltic_Dry_Index
2003-06-17,2149.0,2149.0,2149.0,2149.0,0,Baltic_Dry_Index
2003-06-18,2154.0,2154.0,2154.0,2154.0,0,Baltic_Dry_Index
2003-06-19,2153.0,2153.0,2153.0,2153.0,0,Baltic_Dry_Index
2003-06-20,2150.0,2150.0,2150.0,2150.0,0,Baltic_Dry_Index
2003-06-23,2143.0,2143.0,2143.0,2143.0,0,Baltic_Dry_Index
2003-06-24,2134.0,2134.0,2134.0,2134.0,0,Baltic_Dry_Index
2003-06-25,2131.0,2131.0,2131.0,2131.0,0,Baltic_Dry_Index
2003-06-26,2129.0,2129.0,2129.0,2129.0,0,Baltic_Dry_Index
2003-06-27,2127.0,2127.0,2127.0,2127.0,0,Baltic_Dry_Index
2003-06-30,2125.0,2125.0,2125.0,2125.0,0,Baltic_Dry_Index
2003-07-01,2123.0,2123.0,2123.0,2123.0,0,Baltic_Dry_Index
2003-07-02,2127.0,2127.0,2127.0,2127.0,0,Baltic_Dry_Index
2003-07-03,2131.0,2131.0,2131.0,2131.0,0,Baltic_Dry_Index
2003-07-04,2137.0,2137.0,2137.0,2137.0,0,Baltic_Dry_Index
2003-07-07,2143.0,2143.0,2143.0,2143.0,0,Baltic_Dry_Index
2003-07-08,2155.0,2155.0,2155.0,2155.0,0,Baltic_Dry_Index
2003-07-09,2168.0,2168.0,2168.0,2168.0,0,Baltic_Dry_Index
2003-07-10,2194.0,2194.0,2194.0,2194.0,0,Baltic_Dry_Index
2003-07-11,2217.0,2217.0,2217.0,2217.0,0,Baltic_Dry_Index
2003-07-14,2231.0,2231.0,2231.0,2231.0,0,Baltic_Dry_Index
2003-07-15,2238.0,2238.0,2238.0,2238.0,0,Baltic_Dry_Index
2003-07-16,2240.0,2240.0,2240.0,2240.0,0,Baltic_Dry_Index
2003-07-17,2236.0,2236.0,2236.0,2236.0,0,Baltic_Dry_Index
2003-07-18,2234.0,2234.0,2234.0,2234.0,0,Baltic_Dry_Index
2003-07-21,2229.0,2229.0,2229.0,2229.0,0,Baltic_Dry_Index
2003-07-22,2219.0,2219.0,2219.0,2219.0,0,Baltic_Dry_Index
2003-07-23,2211.0,2211.0,2211.0,2211.0,0,Baltic_Dry_Index
2003-07-24,2208.0,2208.0,2208.0,2208.0,0,Baltic_Dry_Index
2003-07-25,2206.0,2206.0,2206.0,2206.0,0,Baltic_Dry_Index
2003-07-28,2203.0,2203.0,2203.0,2203.0,0,Baltic_Dry_Index
2003-07-29,2197.0,2197.0,2197.0,2197.0,0,Baltic_Dry_Index
2003-07-30,2186.0,2186.0,2186.0,2186.0,0,Baltic_Dry_Index
2003-07-31,2181.0,2181.0,2181.0,2181.0,0,Baltic_Dry_Index
2003-08-01,2176.0,2176.0,2176.0,2176.0,0,Baltic_Dry_Index
2003-08-04,2181.0,2181.0,2181.0,2181.0,0,Baltic_Dry_Index
2003-08-05,2198.0,2198.0,2198.0,2198.0,0,Baltic_Dry_Index
2003-08-06,2230.0,2230.0,2230.0,2230.0,0,Baltic_Dry_Index
2003-08-07,2262.0,2262.0,2262.0,2262.0,0,Baltic_Dry_Index
2003-08-08,2287.0,2287.0,2287.0,2287.0,0,Baltic_Dry_Index
2003-08-11,2298.0,2298.0,2298.0,2298.0,0,Baltic_Dry_Index
2003-08-12,2314.0,2314.0,2314.0,2314.0,0,Baltic_Dry_Index
2003-08-13,2326.0,2326.0,2326.0,2326.0,0,Baltic_Dry_Index
2003-08-14,2336.0,2336.0,2336.0,2336.0,0,Baltic_Dry_Index
2003-08-15,2343.0,2343.0,2343.0,2343.0,0,Baltic_Dry_Index
2003-08-18,2343.0,2343.0,2343.0,2343.0,0,Baltic_Dry_Index
2003-08-19,2340.0,2340.0,2340.0,2340.0,0,Baltic_Dry_Index
2003-08-20,2331.0,2331.0,2331.0,2331.0,0,Baltic_Dry_Index
2003-08-21,2322.0,2322.0,2322.0,2322.0,0,Baltic_Dry_Index
2003-08-22,2314.0,2314.0,2314.0,2314.0,0,Baltic_Dry_Index
2003-08-26,2297.0,2297.0,2297.0,2297.0,0,Baltic_Dry_Index
2003-08-27,2284.0,2284.0,2284.0,2284.0,0,Baltic_Dry_Index
2003-08-28,2272.0,2272.0,2272.0,2272.0,0,Baltic_Dry_Index
2003-08-29,2265.0,2265.0,2265.0,2265.0,0,Baltic_Dry_Index
2003-09-01,2262.0,2262.0,2262.0,2262.0,0,Baltic_Dry_Index
2003-09-02,2265.0,2265.0,2265.0,2265.0,0,Baltic_Dry_Index
2003-09-03,2273.0,2273.0,2273.0,2273.0,0,Baltic_Dry_Index
2003-09-04,2284.0,2284.0,2284.0,2284.0,0,Baltic_Dry_Index
2003-09-05,2304.0,2304.0,2304.0,2304.0,0,Baltic_Dry_Index
2003-09-08,2320.0,2320.0,2320.0,2320.0,0,Baltic_Dry_Index
2003-09-09,2327.0,2327.0,2327.0,2327.0,0,Baltic_Dry_Index
2003-09-10,2341.0,2341.0,2341.0,2341.0,0,Baltic_Dry_Index
2003-09-11,2352.0,2352.0,2352.0,2352.0,0,Baltic_Dry_Index
2003-09-12,2364.0,2364.0,2364.0,2364.0,0,Baltic_Dry_Index
2003-09-15,2379.0,2379.0,2379.0,2379.0,0,Baltic_Dry_Index
2003-09-16,2393.0,2393.0,2393.0,2393.0,0,Baltic_Dry_Index
2003-09-17,2408.0,2408.0,2408.0,2408.0,0,Baltic_Dry_Index
2003-09-18,2431.0,2431.0,2431.0,2431.0,0,Baltic_Dry_Index
2003-09-19,2467.0,2467.0,2467.0,2467.0,0,Baltic_Dry_Index
2003-09-22,2501.0,2501.0,2501.0,2501.0,0,Baltic_Dry_Index
2003-09-23,2539.0,2539.0,2539.0,2539.0,0,Baltic_Dry_Index
2003-09-24,2605.0,2605.0,2605.0,2605.0,0,Baltic_Dry_Index
2003-09-25,2709.0,2709.0,2709.0,2709.0,0,Baltic_Dry_Index
2003-09-26,2796.0,2796.0,2796.0,2796.0,0,Baltic_Dry_Index
2003-09-29,2870.0,2870.0,2870.0,2870.0,0,Baltic_Dry_Index
2003-09-30,2993.0,2993.0,2993.0,2993.0,0,Baltic_Dry_Index
2003-10-01,3138.0,3138.0,3138.0,3138.0,0,Baltic_Dry_Index
2003-10-02,3245.0,3245.0,3245.0,3245.0,0,Baltic_Dry_Index
2003-10-03,3372.0,3372.0,3372.0,3372.0,0,Baltic_Dry_Index
2003-10-06,3529.0,3529.0,3529.0,3529.0,0,Baltic_Dry_Index
2003-10-07,3668.0,3668.0,3668.0,3668.0,0,Baltic_Dry_Index
2003-10-08,3829.0,3829.0,3829.0,3829.0,0,Baltic_Dry_Index
2003-10-09,4049.0,4049.0,4049.0,4049.0,0,Baltic_Dry_Index
2003-10-10,4192.0,4192.0,4192.0,4192.0,0,Baltic_Dry_Index
2003-10-13,4270.0,4270.0,4270.0,4270.0,0,Baltic_Dry_Index
2003-10-14,4299.0,4299.0,4299.0,4299.0,0,Baltic_Dry_Index
2003-10-15,4286.0,4286.0,4286.0,4286.0,0,Baltic_Dry_Index
2003-10-16,4304.0,4304.0,4304.0,4304.0,0,Baltic_Dry_Index
2003-10-17,4363.0,4363.0,4363.0,4363.0,0,Baltic_Dry_Index
2003-10-20,4421.0,4421.0,4421.0,4421.0,0,Baltic_Dry_Index
2003-10-21,4477.0,4477.0,4477.0,4477.0,0,Baltic_Dry_Index
2003-10-22,4514.0,4514.0,4514.0,4514.0,0,Baltic_Dry_Index
2003-10-23,4515.0,4515.0,4515.0,4515.0,0,Baltic_Dry_Index
2003-10-24,4517.0,4517.0,4517.0,4517.0,0,Baltic_Dry_Index
2003-10-27,4539.0,4539.0,4539.0,4539.0,0,Baltic_Dry_Index
2003-10-28,4547.0,4547.0,4547.0,4547.0,0,Baltic_Dry_Index
2003-10-29,4550.0,4550.0,4550.0,4550.0,0,Baltic_Dry_Index
2003-10-30,4560.0,4560.0,4560.0,4560.0,0,Baltic_Dry_Index
2003-10-31,4555.0,4555.0,4555.0,4555.0,0,Baltic_Dry_Index
2003-11-03,4558.0,4558.0,4558.0,4558.0,0,Baltic_Dry_Index
2003-11-04,4524.0,4524.0,4524.0,4524.0,0,Baltic_Dry_Index
2003-11-05,4432.0,4432.0,4432.0,4432.0,0,Baltic_Dry_Index
2003-11-06,4349.0,4349.0,4349.0,4349.0,0,Baltic_Dry_Index
2003-11-07,4308.0,4308.0,4308.0,4308.0,0,Baltic_Dry_Index
2003-11-10,4274.0,4274.0,4274.0,4274.0,0,Baltic_Dry_Index
2003-11-11,4243.0,4243.0,4243.0,4243.0,0,Baltic_Dry_Index
2003-11-12,4205.0,4205.0,4205.0,4205.0,0,Baltic_Dry_Index
2003-11-13,4142.0,4142.0,4142.0,4142.0,0,Baltic_Dry_Index
2003-11-14,4078.0,4078.0,4078.0,4078.0,0,Baltic_Dry_Index
2003-11-17,4046.0,4046.0,4046.0,4046.0,0,Baltic_Dry_Index
2003-11-18,4026.0,4026.0,4026.0,4026.0,0,Baltic_Dry_Index
2003-11-19,4029.0,4029.0,4029.0,4029.0,0,Baltic_Dry_Index
2003-11-20,4076.0,4076.0,4076.0,4076.0,0,Baltic_Dry_Index
2003-11-21,4144.0,4144.0,4144.0,4144.0,0,Baltic_Dry_Index
2003-11-24,4193.0,4193.0,4193.0,4193.0,0,Baltic_Dry_Index
2003-11-25,4257.0,4257.0,4257.0,4257.0,0,Baltic_Dry_Index
2003-11-26,4329.0,4329.0,4329.0,4329.0,0,Baltic_Dry_Index
2003-11-27,4378.0,4378.0,4378.0,4378.0,0,Baltic_Dry_Index
2003-11-28,4417.0,4417.0,4417.0,4417.0,0,Baltic_Dry_Index
2003-12-01,4442.0,4442.0,4442.0,4442.0,0,Baltic_Dry_Index
2003-12-02,4464.0,4464.0,4464.0,4464.0,0,Baltic_Dry_Index
2003-12-03,4484.0,4484.0,4484.0,4484.0,0,Baltic_Dry_Index
2003-12-04,4493.0,4493.0,4493.0,4493.0,0,Baltic_Dry_Index
2003-12-05,4515.0,4515.0,4515.0,4515.0,0,Baltic_Dry_Index
2003-12-08,4526.0,4526.0,4526.0,4526.0,0,Baltic_Dry_Index
2003-12-09,4539.0,4539.0,4539.0,4539.0,0,Baltic_Dry_Index
2003-12-10,4570.0,4570.0,4570.0,4570.0,0,Baltic_Dry_Index
2003-12-11,4608.0,4608.0,4608.0,4608.0,0,Baltic_Dry_Index
2003-12-12,4638.0,4638.0,4638.0,4638.0,0,Baltic_Dry_Index
2003-12-15,4658.0,4658.0,4658.0,4658.0,0,Baltic_Dry_Index
2003-12-16,4668.0,4668.0,4668.0,4668.0,0,Baltic_Dry_Index
2003-12-17,4675.0,4675.0,4675.0,4675.0,0,Baltic_Dry_Index
2003-12-18,4694.0,4694.0,4694.0,4694.0,0,Baltic_Dry_Index
2003-12-19,4721.0,4721.0,4721.0,4721.0,0,Baltic_Dry_Index
2003-12-22,4741.0,4741.0,4741.0,4741.0,0,Baltic_Dry_Index
2003-12-23,4761.0,4761.0,4761.0,4761.0,0,Baltic_Dry_Index
2003-12-24,4765.0,4765.0,4765.0,4765.0,0,Baltic_Dry_Index
2004-01-02,4761.0,4761.0,4761.0,4761.0,0,Baltic_Dry_Index
2004-01-05,4757.0,4757.0,4757.0,4757.0,0,Baltic_Dry_Index
2004-01-06,4764.0,4764.0,4764.0,4764.0,0,Baltic_Dry_Index
2004-01-07,4804.0,4804.0,4804.0,4804.0,0,Baltic_Dry_Index
2004-01-08,4901.0,4901.0,4901.0,4901.0,0,Baltic_Dry_Index
2004-01-09,5046.0,5046.0,5046.0,5046.0,0,Baltic_Dry_Index
2004-01-12,5256.0,5256.0,5256.0,5256.0,0,Baltic_Dry_Index
2004-01-13,5391.0,5391.0,5391.0,5391.0,0,Baltic_Dry_Index
2004-01-14,5459.0,5459.0,5459.0,5459.0,0,Baltic_Dry_Index
2004-01-15,5485.0,5485.0,5485.0,5485.0,0,Baltic_Dry_Index
2004-01-16,5493.0,5493.0,5493.0,5493.0,0,Baltic_Dry_Index
2004-01-19,5481.0,5481.0,5481.0,5481.0,0,Baltic_Dry_Index
2004-01-20,5418.0,5418.0,5418.0,5418.0,0,Baltic_Dry_Index
2004-01-21,5345.0,5345.0,5345.0,5345.0,0,Baltic_Dry_Index
2004-01-22,5299.0,5299.0,5299.0,5299.0,0,Baltic_Dry_Index
2004-01-23,5273.0,5273.0,5273.0,5273.0,0,Baltic_Dry_Index
2004-01-26,5262.0,5262.0,5262.0,5262.0,0,Baltic_Dry_Index
2004-01-27,5276.0,5276.0,5276.0,5276.0,0,Baltic_Dry_Index
2004-01-28,5340.0,5340.0,5340.0,5340.0,0,Baltic_Dry_Index
2004-01-29,5457.0,5457.0,5457.0,5457.0,0,Baltic_Dry_Index
2004-01-30,5551.0,5551.0,5551.0,5551.0,0,Baltic_Dry_Index
2004-02-02,5618.0,5618.0,5618.0,5618.0,0,Baltic_Dry_Index
2004-02-03,5664.0,5664.0,5664.0,5664.0,0,Baltic_Dry_Index
2004-02-04,5681.0,5681.0,5681.0,5681.0,0,Baltic_Dry_Index
2004-02-05,5653.0,5653.0,5653.0,5653.0,0,Baltic_Dry_Index
2004-02-06,5608.0,5608.0,5608.0,5608.0,0,Baltic_Dry_Index
2004-02-09,5545.0,5545.0,5545.0,5545.0,0,Baltic_Dry_Index
2004-02-10,5458.0,5458.0,5458.0,5458.0,0,Baltic_Dry_Index
2004-02-11,5365.0,5365.0,5365.0,5365.0,0,Baltic_Dry_Index
2004-02-12,5276.0,5276.0,5276.0,5276.0,0,Baltic_Dry_Index
2004-02-13,5242.0,5242.0,5242.0,5242.0,0,Baltic_Dry_Index
2004-02-16,5250.0,5250.0,5250.0,5250.0,0,Baltic_Dry_Index
2004-02-17,5290.0,5290.0,5290.0,5290.0,0,Baltic_Dry_Index
2004-02-18,5376.0,5376.0,5376.0,5376.0,0,Baltic_Dry_Index
2004-02-19,5461.0,5461.0,5461.0,5461.0,0,Baltic_Dry_Index
2004-02-20,5516.0,5516.0,5516.0,5516.0,0,Baltic_Dry_Index
2004-02-23,5536.0,5536.0,5536.0,5536.0,0,Baltic_Dry_Index
2004-02-24,5488.0,5488.0,5488.0,5488.0,0,Baltic_Dry_Index
2004-02-25,5394.0,5394.0,5394.0,5394.0,0,Baltic_Dry_Index
2004-02-26,5317.0,5317.0,5317.0,5317.0,0,Baltic_Dry_Index
2004-02-27,5263.0,5263.0,5263.0,5263.0,0,Baltic_Dry_Index
2004-03-01,5205.0,5205.0,5205.0,5205.0,0,Baltic_Dry_Index
2004-03-02,5150.0,5150.0,5150.0,5150.0,0,Baltic_Dry_Index
2004-03-03,5109.0,5109.0,5109.0,5109.0,0,Baltic_Dry_Index
2004-03-04,5135.0,5135.0,5135.0,5135.0,0,Baltic_Dry_Index
2004-03-05,5235.0,5235.0,5235.0,5235.0,0,Baltic_Dry_Index
2004-03-08,5300.0,5300.0,5300.0,5300.0,0,Baltic_Dry_Index
2004-03-09,5344.0,5344.0,5344.0,5344.0,0,Baltic_Dry_Index
2004-03-10,5382.0,5382.0,5382.0,5382.0,0,Baltic_Dry_Index
2004-03-11,5384.0,5384.0,5384.0,5384.0,0,Baltic_Dry_Index
2004-03-12,5352.0,5352.0,5352.0,5352.0,0,Baltic_Dry_Index
2004-03-15,5280.0,5280.0,5280.0,5280.0,0,Baltic_Dry_Index
2004-03-16,5204.0,5204.0,5204.0,5204.0,0,Baltic_Dry_Index
2004-03-17,5122.0,5122.0,5122.0,5122.0,0,Baltic_Dry_Index
2004-03-18,5058.0,5058.0,5058.0,5058.0,0,Baltic_Dry_Index
2004-03-19,5045.0,5045.0,5045.0,5045.0,0,Baltic_Dry_Index
2004-03-22,5042.0,5042.0,5042.0,5042.0,0,Baltic_Dry_Index
2004-03-23,5044.0,5044.0,5044.0,5044.0,0,Baltic_Dry_Index
2004-03-24,5033.0,5033.0,5033.0,5033.0,0,Baltic_Dry_Index
2004-03-25,4999.0,4999.0,4999.0,4999.0,0,Baltic_Dry_Index
2004-03-26,4959.0,4959.0,4959.0,4959.0,0,Baltic_Dry_Index
2004-03-29,4927.0,4927.0,4927.0,4927.0,0,Baltic_Dry_Index
2004-03-30,4886.0,4886.0,4886.0,4886.0,0,Baltic_Dry_Index
2004-03-31,4822.0,4822.0,4822.0,4822.0,0,Baltic_Dry_Index
2004-04-01,4763.0,4763.0,4763.0,4763.0,0,Baltic_Dry_Index
2004-04-02,4716.0,4716.0,4716.0,4716.0,0,Baltic_Dry_Index
2004-04-05,4675.0,4675.0,4675.0,4675.0,0,Baltic_Dry_Index
2004-04-06,4631.0,4631.0,4631.0,4631.0,0,Baltic_Dry_Index
2004-04-07,4604.0,4604.0,4604.0,4604.0,0,Baltic_Dry_Index
2004-04-08,4566.0,4566.0,4566.0,4566.0,0,Baltic_Dry_Index
2004-04-13,4552.0,4552.0,4552.0,4552.0,0,Baltic_Dry_Index
2004-04-14,4571.0,4571.0,4571.0,4571.0,0,Baltic_Dry_Index
2004-04-15,4590.0,4590.0,4590.0,4590.0,0,Baltic_Dry_Index
2004-04-16,4610.0,4610.0,4610.0,4610.0,0,Baltic_Dry_Index
2004-04-19,4635.0,4635.0,4635.0,4635.0,0,Baltic_Dry_Index
2004-04-20,4640.0,4640.0,4640.0,4640.0,0,Baltic_Dry_Index
2004-04-21,4616.0,4616.0,4616.0,4616.0,0,Baltic_Dry_Index
2004-04-22,4545.0,4545.0,4545.0,4545.0,0,Baltic_Dry_Index
2004-04-23,4461.0,4461.0,4461.0,4461.0,0,Baltic_Dry_Index
2004-04-26,4368.0,4368.0,4368.0,4368.0,0,Baltic_Dry_Index
2004-04-27,4229.0,4229.0,4229.0,4229.0,0,Baltic_Dry_Index
2004-04-28,4064.0,4064.0,4064.0,4064.0,0,Baltic_Dry_Index
2004-04-29,3982.0,3982.0,3982.0,3982.0,0,Baltic_Dry_Index
2004-04-30,3982.0,3982.0,3982.0,3982.0,0,Baltic_Dry_Index
2004-05-04,3933.0,3933.0,3933.0,3933.0,0,Baltic_Dry_Index
2004-05-05,3909.0,3909.0,3909.0,3909.0,0,Baltic_Dry_Index
2004-05-06,3910.0,3910.0,3910.0,3910.0,0,Baltic_Dry_Index
2004-05-07,3924.0,3924.0,3924.0,3924.0,0,Baltic_Dry_Index
2004-05-10,3928.0,3928.0,3928.0,3928.0,0,Baltic_Dry_Index
2004-05-11,3900.0,3900.0,3900.0,3900.0,0,Baltic_Dry_Index
2004-05-12,3827.0,3827.0,3827.0,3827.0,0,Baltic_Dry_Index
2004-05-13,3747.0,3747.0,3747.0,3747.0,0,Baltic_Dry_Index
2004-05-14,3638.0,3638.0,3638.0,3638.0,0,Baltic_Dry_Index
2004-05-17,3535.0,3535.0,3535.0,3535.0,0,Baltic_Dry_Index
2004-05-18,3452.0,3452.0,3452.0,3452.0,0,Baltic_Dry_Index
2004-05-19,3391.0,3391.0,3391.0,3391.0,0,Baltic_Dry_Index
2004-05-20,3348.0,3348.0,3348.0,3348.0,0,Baltic_Dry_Index
2004-05-21,3336.0,3336.0,3336.0,3336.0,0,Baltic_Dry_Index
2004-05-24,3331.0,3331.0,3331.0,3331.0,0,Baltic_Dry_Index
2004-05-25,3327.0,3327.0,3327.0,3327.0,0,Baltic_Dry_Index
2004-05-26,3308.0,3308.0,3308.0,3308.0,0,Baltic_Dry_Index
2004-05-27,3288.0,3288.0,3288.0,3288.0,0,Baltic_Dry_Index
2004-05-28,3286.0,3286.0,3286.0,3286.0,0,Baltic_Dry_Index
2004-06-01,3282.0,3282.0,3282.0,3282.0,0,Baltic_Dry_Index
2004-06-02,3266.0,3266.0,3266.0,3266.0,0,Baltic_Dry_Index
2004-06-03,3239.0,3239.0,3239.0,3239.0,0,Baltic_Dry_Index
2004-06-04,3185.0,3185.0,3185.0,3185.0,0,Baltic_Dry_Index
2004-06-07,3134.0,3134.0,3134.0,3134.0,0,Baltic_Dry_Index
2004-06-08,3067.0,3067.0,3067.0,3067.0,0,Baltic_Dry_Index
2004-06-09,3006.0,3006.0,3006.0,3006.0,0,Baltic_Dry_Index
2004-06-10,2939.0,2939.0,2939.0,2939.0,0,Baltic_Dry_Index
2004-06-11,2887.0,2887.0,2887.0,2887.0,0,Baltic_Dry_Index
2004-06-14,2849.0,2849.0,2849.0,2849.0,0,Baltic_Dry_Index
2004-06-15,2810.0,2810.0,2810.0,2810.0,0,Baltic_Dry_Index
2004-06-16,2762.0,2762.0,2762.0,2762.0,0,Baltic_Dry_Index
2004-06-17,2718.0,2718.0,2718.0,2718.0,0,Baltic_Dry_Index
2004-06-18,2667.0,2667.0,2667.0,2667.0,0,Baltic_Dry_Index
2004-06-21,2634.0,2634.0,2634.0,2634.0,0,Baltic_Dry_Index
2004-06-22,2622.0,2622.0,2622.0,2622.0,0,Baltic_Dry_Index
2004-06-23,2632.0,2632.0,2632.0,2632.0,0,Baltic_Dry_Index
2004-06-24,2682.0,2682.0,2682.0,2682.0,0,Baltic_Dry_Index
2004-06-25,2742.0,2742.0,2742.0,2742.0,0,Baltic_Dry_Index
2004-06-28,2812.0,2812.0,2812.0,2812.0,0,Baltic_Dry_Index
2004-06-29,2895.0,2895.0,2895.0,2895.0,0,Baltic_Dry_Index
2004-06-30,3005.0,3005.0,3005.0,3005.0,0,Baltic_Dry_Index
2004-07-01,3115.0,3115.0,3115.0,3115.0,0,Baltic_Dry_Index
2004-07-02,3207.0,3207.0,3207.0,3207.0,0,Baltic_Dry_Index
2004-07-05,3287.0,3287.0,3287.0,3287.0,0,Baltic_Dry_Index
2004-07-06,3400.0,3400.0,3400.0,3400.0,0,Baltic_Dry_Index
2004-07-07,3545.0,3545.0,3545.0,3545.0,0,Baltic_Dry_Index
2004-07-08,3716.0,3716.0,3716.0,3716.0,0,Baltic_Dry_Index
2004-07-09,3902.0,3902.0,3902.0,3902.0,0,Baltic_Dry_Index
2004-07-12,4025.0,4025.0,4025.0,4025.0,0,Baltic_Dry_Index
2004-07-13,4086.0,4086.0,4086.0,4086.0,0,Baltic_Dry_Index
2004-07-14,4068.0,4068.0,4068.0,4068.0,0,Baltic_Dry_Index
2004-07-15,4021.0,4021.0,4021.0,4021.0,0,Baltic_Dry_Index
2004-07-16,3971.0,3971.0,3971.0,3971.0,0,Baltic_Dry_Index
2004-07-19,3930.0,3930.0,3930.0,3930.0,0,Baltic_Dry_Index
2004-07-20,3888.0,3888.0,3888.0,3888.0,0,Baltic_Dry_Index
2004-07-21,3841.0,3841.0,3841.0,3841.0,0,Baltic_Dry_Index
2004-07-22,3800.0,3800.0,3800.0,3800.0,0,Baltic_Dry_Index
2004-07-23,3799.0,3799.0,3799.0,3799.0,0,Baltic_Dry_Index
2004-07-26,3814.0,3814.0,3814.0,3814.0,0,Baltic_Dry_Index
2004-07-27,3832.0,3832.0,3832.0,3832.0,0,Baltic_Dry_Index
2004-07-28,3877.0,3877.0,3877.0,3877.0,0,Baltic_Dry_Index
2004-07-29,3953.0,3953.0,3953.0,3953.0,0,Baltic_Dry_Index
2004-07-30,4048.0,4048.0,4048.0,4048.0,0,Baltic_Dry_Index
2004-08-02,4100.0,4100.0,4100.0,4100.0,0,Baltic_Dry_Index
2004-08-03,4177.0,4177.0,4177.0,4177.0,0,Baltic_Dry_Index
2004-08-04,4205.0,4205.0,4205.0,4205.0,0,Baltic_Dry_Index
2004-08-05,4180.0,4180.0,4180.0,4180.0,0,Baltic_Dry_Index
2004-08-06,4129.0,4129.0,4129.0,4129.0,0,Baltic_Dry_Index
2004-08-09,4100.0,4100.0,4100.0,4100.0,0,Baltic_Dry_Index
2004-08-10,4088.0,4088.0,4088.0,4088.0,0,Baltic_Dry_Index
2004-08-11,4098.0,4098.0,4098.0,4098.0,0,Baltic_Dry_Index
2004-08-12,4120.0,4120.0,4120.0,4120.0,0,Baltic_Dry_Index
2004-08-13,4148.0,4148.0,4148.0,4148.0,0,Baltic_Dry_Index
2004-08-16,4161.0,4161.0,4161.0,4161.0,0,Baltic_Dry_Index
2004-08-17,4180.0,4180.0,4180.0,4180.0,0,Baltic_Dry_Index
2004-08-18,4188.0,4188.0,4188.0,4188.0,0,Baltic_Dry_Index
2004-08-19,4193.0,4193.0,4193.0,4193.0,0,Baltic_Dry_Index
2004-08-20,4195.0,4195.0,4195.0,4195.0,0,Baltic_Dry_Index
